sample,DF1,DF2,TDF2,CASCADE
2145,0.2163085938,0.0092773438,0.2163085938,0.0002441406
2146,0.2038574219,0.0090332031,0.2038574219,0.0002441406
2147,0.1909179688,0.0092773438,0.1909179688,0.0002441406
2148,0.1784667969,0.0092773438,0.1784667969,0.0002441406
2149,0.1674804688,0.0090332031,0.1674804688,0.0002441406
2150,0.1586914062,0.0092773438,0.1586914062,0.0002441406
2151,0.1525878906,0.0090332031,0.1525878906,0.0002441406
2152,0.1494140625,0.0090332031,0.1494140625,0.0002441406
2153,0.1491699219,0.0092773438,0.1491699219,0.0000000000
2154,0.1513671875,0.0090332031,0.1513671875,0.0002441406
2155,0.1555175781,0.0092773438,0.1555175781,0.0002441406
2156,0.1611328125,0.0092773438,0.1611328125,0.0000000000
2157,0.1677246094,0.0090332031,0.1677246094,0.0002441406
2158,0.1748046875,0.0092773438,0.1748046875,0.0002441406
2159,0.1821289062,0.0090332031,0.1821289062,0.0002441406
2160,0.1892089844,0.0090332031,0.1892089844,0.0002441406
2161,0.1955566406,0.0092773438,0.1955566406,0.0002441406
2162,0.2006835938,0.0090332031,0.2006835938,0.0002441406
2163,0.2041015625,0.0092773438,0.2041015625,0.0000000000
2164,0.2055664062,0.0092773438,0.2055664062,0.0002441406
2165,0.2048339844,0.0090332031,0.2048339844,0.0002441406
2166,0.2016601562,0.0092773438,0.2016601562,0.0000000000
2167,0.1962890625,0.0090332031,0.1962890625,0.0002441406
2168,0.1894531250,0.0090332031,0.1894531250,0.0002441406
2169,0.1818847656,0.0092773438,0.1818847656,0.0002441406
2170,0.1740722656,0.0090332031,0.1740722656,0.0002441406
2171,0.1667480469,0.0092773438,0.1667480469,0.0002441406
2172,0.1606445312,0.0092773438,0.1606445312,0.0002441406
2173,0.1562500000,0.0090332031,0.1562500000,0.0002441406
2174,0.1540527344,0.0092773438,0.1540527344,0.0002441406
2175,0.1542968750,0.0090332031,0.1542968750,0.0000000000
2176,0.1569824219,0.0090332031,0.1569824219,0.0002441406
2177,0.1618652344,0.0092773438,0.1618652344,0.0002441406
2178,0.1684570312,0.0090332031,0.1684570312,0.0000000000
2179,0.1762695312,0.0092773438,0.1762695312,0.0002441406
2180,0.1848144531,0.0092773438,0.1848144531,0.0002441406
2181,0.1936035156,0.0090332031,0.1936035156,0.0002441406
2182,0.2021484375,0.0092773438,0.2021484375,0.0002441406
2183,0.2097167969,0.0090332031,0.2097167969,0.0002441406
2184,0.2155761719,0.0090332031,0.2155761719,0.0002441406
2185,0.2189941406,0.0092773438,0.2189941406,0.0000000000
2186,0.2194824219,0.0090332031,0.2194824219,0.0002441406
2187,0.2167968750,0.0092773438,0.2167968750,0.0002441406
2188,0.2111816406,0.0092773438,0.2111816406,0.0000000000
2189,0.2028808594,0.0090332031,0.2028808594,0.0002441406
2190,0.1923828125,0.0092773438,0.1923828125,0.0002441406
2191,0.1804199219,0.0090332031,0.1804199219,0.0002441406
2192,0.1679687500,0.0090332031,0.1679687500,0.0002441406
2193,0.1560058594,0.0092773438,0.1560058594,0.0002441406
2194,0.1455078125,0.0090332031,0.1455078125,0.0002441406
2195,0.1374511719,0.0092773438,0.1374511719,0.0002441406
2196,0.1325683594,0.0092773438,0.1325683594,0.0002441406
2197,0.1313476562,0.0090332031,0.1313476562,0.0000000000
2198,0.1340332031,0.0092773438,0.1340332031,0.0002441406
2199,0.1406250000,0.0090332031,0.1406250000,0.0002441406
2200,0.1508789062,0.0090332031,0.1508789062,0.0000000000
2201,0.1643066406,0.0092773438,0.1643066406,0.0002441406
2202,0.1799316406,0.0090332031,0.1799316406,0.0002441406
2203,0.1965332031,0.0092773438,0.1965332031,0.0002441406
2204,0.2131347656,0.0092773438,0.2131347656,0.0002441406
2205,0.2287597656,0.0090332031,0.2287597656,0.0002441406
2206,0.2426757812,0.0092773438,0.2426757812,0.0002441406
2207,0.2541503906,0.0090332031,0.2541503906,0.0000000000
2208,0.2626953125,0.0090332031,0.2626953125,0.0002441406
2209,0.2680664062,0.0092773438,0.2680664062,0.0002441406
2210,0.2702636719,0.0090332031,0.2702636719,0.0000000000
2211,0.2695312500,0.0092773438,0.2695312500,0.0002441406
2212,0.2663574219,0.0092773438,0.2663574219,0.0002441406
2213,0.2612304688,0.0090332031,0.2612304688,0.0002441406
2214,0.2546386719,0.0092773438,0.2546386719,0.0002441406
2215,0.2470703125,0.0090332031,0.2470703125,0.0002441406
2216,0.2390136719,0.0090332031,0.2390136719,0.0002441406
2217,0.2312011719,0.0092773438,0.2312011719,0.0002441406
2218,0.2241210938,0.0090332031,0.2241210938,0.0002441406
2219,0.2180175781,0.0092773438,0.2180175781,0.0000000000
2220,0.2128906250,0.0092773438,0.2128906250,0.0002441406
2221,0.2089843750,0.0090332031,0.2089843750,0.0002441406
2222,0.2065429688,0.0092773438,0.2065429688,0.0000000000
2223,0.2055664062,0.0090332031,0.2055664062,0.0002441406
2224,0.2058105469,0.0090332031,0.2058105469,0.0002441406
2225,0.2070312500,0.0092773438,0.2070312500,0.0002441406
2226,0.2089843750,0.0090332031,0.2089843750,0.0002441406
2227,0.2114257812,0.0092773438,0.2114257812,0.0002441406
2228,0.2141113281,0.0092773438,0.2141113281,0.0002441406
2229,0.2167968750,0.0090332031,0.2167968750,0.0000000000
2230,0.2192382812,0.0092773438,0.2192382812,0.0002441406
2231,0.2211914062,0.0090332031,0.2211914062,0.0002441406
2232,0.2224121094,0.0090332031,0.2224121094,0.0000000000
2233,0.2224121094,0.0092773438,0.2224121094,0.0002441406
2234,0.2207031250,0.0090332031,0.2207031250,0.0002441406
2235,0.2172851562,0.0092773438,0.2172851562,0.0002441406
2236,0.2124023438,0.0092773438,0.2124023438,0.0002441406
2237,0.2062988281,0.0090332031,0.2062988281,0.0002441406
2238,0.1992187500,0.0092773438,0.1992187500,0.0002441406
2239,0.1916503906,0.0090332031,0.1916503906,0.0002441406
2240,0.1843261719,0.0090332031,0.1843261719,0.0002441406
2241,0.1779785156,0.0092773438,0.1779785156,0.0000000000
2242,0.1733398438,0.0090332031,0.1733398438,0.0002441406
2243,0.1711425781,0.0092773438,0.1711425781,0.0002441406
2244,0.1716308594,0.0092773438,0.1716308594,0.0000000000
2245,0.1750488281,0.0090332031,0.1750488281,0.0002441406
2246,0.1811523438,0.0092773438,0.1811523438,0.0002441406
2247,0.1894531250,0.0090332031,0.1894531250,0.0002441406
2248,0.1994628906,0.0090332031,0.1994628906,0.0002441406
2249,0.2102050781,0.0092773438,0.2102050781,0.0002441406
2250,0.2207031250,0.0090332031,0.2207031250,0.0002441406
2251,0.2302246094,0.0092773438,0.2302246094,0.0000000000
2252,0.2380371094,0.0092773438,0.2380371094,0.0002441406
2253,0.2436523438,0.0090332031,0.2436523438,0.0002441406
2254,0.2468261719,0.0092773438,0.2468261719,0.0000000000
2255,0.2473144531,0.0090332031,0.2473144531,0.0002441406
2256,0.2451171875,0.0090332031,0.2451171875,0.0002441406
2257,0.2407226562,0.0092773438,0.2407226562,0.0002441406
2258,0.2343750000,0.0090332031,0.2343750000,0.0002441406
2259,0.2265625000,0.0092773438,0.2265625000,0.0002441406
2260,0.2177734375,0.0092773438,0.2177734375,0.0002441406
2261,0.2084960938,0.0090332031,0.2084960938,0.0002441406
2262,0.1994628906,0.0092773438,0.1994628906,0.0002441406
2263,0.1911621094,0.0090332031,0.1911621094,0.0000000000
2264,0.1838378906,0.0090332031,0.1838378906,0.0002441406
2265,0.1777343750,0.0092773438,0.1777343750,0.0002441406
2266,0.1730957031,0.0090332031,0.1730957031,0.0000000000
2267,0.1699218750,0.0092773438,0.1699218750,0.0002441406
2268,0.1682128906,0.0092773438,0.1682128906,0.0002441406
2269,0.1677246094,0.0090332031,0.1677246094,0.0002441406
2270,0.1684570312,0.0092773438,0.1684570312,0.0002441406
2271,0.1704101562,0.0090332031,0.1704101562,0.0002441406
2272,0.1730957031,0.0090332031,0.1730957031,0.0002441406
2273,0.1760253906,0.0092773438,0.1760253906,0.0000000000
2274,0.1787109375,0.0090332031,0.1787109375,0.0002441406
2275,0.1806640625,0.0092773438,0.1806640625,0.0002441406
2276,0.1816406250,0.0092773438,0.1816406250,0.0000000000
2277,0.1816406250,0.0090332031,0.1816406250,0.0002441406
2278,0.1809082031,0.0092773438,0.1809082031,0.0002441406
2279,0.1796875000,0.0090332031,0.1796875000,0.0002441406
2280,0.1782226562,0.0090332031,0.1782226562,0.0002441406
2281,0.1767578125,0.0092773438,0.1767578125,0.0002441406
2282,0.1755371094,0.0090332031,0.1755371094,0.0002441406
2283,0.1748046875,0.0092773438,0.1748046875,0.0002441406
2284,0.1748046875,0.0092773438,0.1748046875,0.0002441406
2285,0.1757812500,0.0090332031,0.1757812500,0.0000000000
2286,0.1777343750,0.0092773438,0.1777343750,0.0002441406
2287,0.1804199219,0.0090332031,0.1804199219,0.0002441406
2288,0.1833496094,0.0090332031,0.1833496094,0.0000000000
2289,0.1860351562,0.0092773438,0.1860351562,0.0002441406
2290,0.1882324219,0.0090332031,0.1882324219,0.0002441406
2291,0.1896972656,0.0092773438,0.1896972656,0.0002441406
2292,0.1904296875,0.0092773438,0.1904296875,0.0002441406
2293,0.1904296875,0.0090332031,0.1904296875,0.0002441406
2294,0.1896972656,0.0092773438,0.1896972656,0.0002441406
2295,0.1882324219,0.0090332031,0.1882324219,0.0000000000
2296,0.1862792969,0.0090332031,0.1862792969,0.0002441406
2297,0.1843261719,0.0092773438,0.1843261719,0.0002441406
2298,0.1826171875,0.0090332031,0.1826171875,0.0000000000
2299,0.1813964844,0.0092773438,0.1813964844,0.0002441406
2300,0.1809082031,0.0092773438,0.1809082031,0.0002441406
2301,0.1813964844,0.0090332031,0.1813964844,0.0002441406
2302,0.1831054688,0.0092773438,0.1831054688,0.0002441406
2303,0.1862792969,0.0090332031,0.1862792969,0.0002441406
2304,0.1909179688,0.0090332031,0.1909179688,0.0002441406
2305,0.1970214844,0.0092773438,0.1970214844,0.0002441406
2306,0.2043457031,0.0090332031,0.2043457031,0.0002441406
2307,0.2124023438,0.0092773438,0.2124023438,0.0000000000
2308,0.2204589844,0.0092773438,0.2204589844,0.0002441406
2309,0.2275390625,0.0090332031,0.2275390625,0.0002441406
2310,0.2329101562,0.0092773438,0.2329101562,0.0000000000
2311,0.2360839844,0.0090332031,0.2360839844,0.0002441406
2312,0.2365722656,0.0090332031,0.2365722656,0.0002441406
2313,0.2341308594,0.0092773438,0.2341308594,0.0002441406
2314,0.2287597656,0.0090332031,0.2287597656,0.0002441406
2315,0.2207031250,0.0092773438,0.2207031250,0.0002441406
2316,0.2104492188,0.0092773438,0.2104492188,0.0002441406
2317,0.1987304688,0.0090332031,0.1987304688,0.0000000000
2318,0.1865234375,0.0092773438,0.1865234375,0.0002441406
2319,0.1748046875,0.0090332031,0.1748046875,0.0002441406
2320,0.1645507812,0.0090332031,0.1645507812,0.0000000000
2321,0.1564941406,0.0092773438,0.1564941406,0.0002441406
2322,0.1511230469,0.0090332031,0.1511230469,0.0002441406
2323,0.1489257812,0.0092773438,0.1489257812,0.0002441406
2324,0.1501464844,0.0092773438,0.1501464844,0.0002441406
2325,0.1547851562,0.0090332031,0.1547851562,0.0002441406
2326,0.1625976562,0.0092773438,0.1625976562,0.0002441406
2327,0.1733398438,0.0090332031,0.1733398438,0.0002441406
2328,0.1865234375,0.0090332031,0.1865234375,0.0002441406
2329,0.2014160156,0.0092773438,0.2014160156,0.0000000000
2330,0.2172851562,0.0090332031,0.2172851562,0.0002441406
2331,0.2331542969,0.0092773438,0.2331542969,0.0002441406
2332,0.2478027344,0.0092773438,0.2478027344,0.0000000000
2333,0.2600097656,0.0090332031,0.2600097656,0.0002441406
2334,0.2687988281,0.0092773438,0.2687988281,0.0002441406
2335,0.2734375000,0.0090332031,0.2734375000,0.0002441406
2336,0.2736816406,0.0090332031,0.2736816406,0.0002441406
2337,0.2697753906,0.0092773438,0.2697753906,0.0002441406
2338,0.2622070312,0.0090332031,0.2622070312,0.0002441406
2339,0.2514648438,0.0092773438,0.2514648438,0.0000000000
2340,0.2380371094,0.0092773438,0.2380371094,0.0002441406
2341,0.2226562500,0.0090332031,0.2226562500,0.0002441406
2342,0.2062988281,0.0092773438,0.2062988281,0.0000000000
2343,0.1896972656,0.0090332031,0.1896972656,0.0002441406
2344,0.1738281250,0.0090332031,0.1738281250,0.0002441406
2345,0.1596679688,0.0092773438,0.1596679688,0.0002441406
2346,0.1479492188,0.0090332031,0.1479492188,0.0002441406
2347,0.1391601562,0.0092773438,0.1391601562,0.0002441406
2348,0.1333007812,0.0092773438,0.1333007812,0.0002441406
2349,0.1301269531,0.0090332031,0.1301269531,0.0002441406
2350,0.1291503906,0.0092773438,0.1291503906,0.0002441406
2351,0.1298828125,0.0090332031,0.1298828125,0.0000000000
2352,0.1315917969,0.0090332031,0.1315917969,0.0002441406
2353,0.1337890625,0.0092773438,0.1337890625,0.0002441406
2354,0.1362304688,0.0090332031,0.1362304688,0.0000000000
2355,0.1386718750,0.0092773438,0.1386718750,0.0002441406
2356,0.1408691406,0.0092773438,0.1408691406,0.0002441406
2357,0.1428222656,0.0090332031,0.1428222656,0.0002441406
2358,0.1447753906,0.0092773438,0.1447753906,0.0002441406
2359,0.1469726562,0.0090332031,0.1469726562,0.0002441406
2360,0.1496582031,0.0090332031,0.1496582031,0.0002441406
2361,0.1533203125,0.0092773438,0.1533203125,0.0000000000
2362,0.1582031250,0.0090332031,0.1582031250,0.0002441406
2363,0.1643066406,0.0092773438,0.1643066406,0.0002441406
2364,0.1713867188,0.0092773438,0.1713867188,0.0000000000
2365,0.1791992188,0.0090332031,0.1791992188,0.0002441406
2366,0.1875000000,0.0092773438,0.1875000000,0.0002441406
2367,0.1958007812,0.0090332031,0.1958007812,0.0002441406
2368,0.2033691406,0.0090332031,0.2033691406,0.0002441406
2369,0.2094726562,0.0092773438,0.2094726562,0.0002441406
2370,0.2136230469,0.0090332031,0.2136230469,0.0002441406
2371,0.2153320312,0.0092773438,0.2153320312,0.0002441406
2372,0.2145996094,0.0092773438,0.2145996094,0.0002441406
2373,0.2116699219,0.0090332031,0.2116699219,0.0000000000
2374,0.2070312500,0.0092773438,0.2070312500,0.0002441406
2375,0.2011718750,0.0090332031,0.2011718750,0.0002441406
2376,0.1945800781,0.0090332031,0.1945800781,0.0000000000
2377,0.1877441406,0.0092773438,0.1877441406,0.0002441406
2378,0.1813964844,0.0090332031,0.1813964844,0.0002441406
2379,0.1760253906,0.0092773438,0.1760253906,0.0002441406
2380,0.1721191406,0.0092773438,0.1721191406,0.0002441406
2381,0.1699218750,0.0090332031,0.1699218750,0.0002441406
2382,0.1696777344,0.0092773438,0.1696777344,0.0002441406
2383,0.1711425781,0.0090332031,0.1711425781,0.0000000000
2384,0.1740722656,0.0090332031,0.1740722656,0.0002441406
2385,0.1784667969,0.0092773438,0.1784667969,0.0002441406
2386,0.1843261719,0.0090332031,0.1843261719,0.0000000000
2387,0.1914062500,0.0092773438,0.1914062500,0.0002441406
2388,0.1994628906,0.0092773438,0.1994628906,0.0002441406
2389,0.2080078125,0.0090332031,0.2080078125,0.0002441406
2390,0.2163085938,0.0092773438,0.2163085938,0.0002441406
2391,0.2233886719,0.0090332031,0.2233886719,0.0002441406
2392,0.2282714844,0.0090332031,0.2282714844,0.0002441406
2393,0.2304687500,0.0092773438,0.2304687500,0.0002441406
2394,0.2299804688,0.0090332031,0.2299804688,0.0002441406
2395,0.2268066406,0.0092773438,0.2268066406,0.0000000000
2396,0.2211914062,0.0092773438,0.2211914062,0.0002441406
2397,0.2136230469,0.0090332031,0.2136230469,0.0002441406
2398,0.2048339844,0.0092773438,0.2048339844,0.0000000000
2399,0.1955566406,0.0090332031,0.1955566406,0.0002441406
2400,0.1867675781,0.0090332031,0.1867675781,0.0002441406
2401,0.1794433594,0.0092773438,0.1794433594,0.0002441406
2402,0.1745605469,0.0090332031,0.1745605469,0.0002441406
2403,0.1728515625,0.0092773438,0.1728515625,0.0002441406
2404,0.1743164062,0.0092773438,0.1743164062,0.0002441406
2405,0.1784667969,0.0090332031,0.1784667969,0.0000000000
2406,0.1845703125,0.0092773438,0.1845703125,0.0002441406
2407,0.1918945312,0.0090332031,0.1918945312,0.0002441406
2408,0.1994628906,0.0090332031,0.1994628906,0.0000000000
2409,0.2060546875,0.0092773438,0.2060546875,0.0002441406
2410,0.2106933594,0.0090332031,0.2106933594,0.0002441406
2411,0.2128906250,0.0092773438,0.2128906250,0.0002441406
2412,0.2124023438,0.0092773438,0.2124023438,0.0002441406
2413,0.2089843750,0.0090332031,0.2089843750,0.0002441406
2414,0.2026367188,0.0092773438,0.2026367188,0.0002441406
2415,0.1936035156,0.0090332031,0.1936035156,0.0002441406
2416,0.1826171875,0.0090332031,0.1826171875,0.0002441406
2417,0.1704101562,0.0092773438,0.1704101562,0.0000000000
2418,0.1577148438,0.0090332031,0.1577148438,0.0002441406
2419,0.1452636719,0.0092773438,0.1452636719,0.0002441406
2420,0.1337890625,0.0092773438,0.1337890625,0.0000000000
2421,0.1237792969,0.0090332031,0.1237792969,0.0002441406
2422,0.1154785156,0.0092773438,0.1154785156,0.0002441406
2423,0.1091308594,0.0090332031,0.1091308594,0.0002441406
2424,0.1052246094,0.0090332031,0.1052246094,0.0002441406
2425,0.1042480469,0.0092773438,0.1042480469,0.0002441406
2426,0.1066894531,0.0090332031,0.1066894531,0.0002441406
2427,0.1127929688,0.0092773438,0.1127929688,0.0000000000
2428,0.1225585938,0.0092773438,0.1225585938,0.0002441406
2429,0.1354980469,0.0090332031,0.1354980469,0.0002441406
2430,0.1508789062,0.0092773438,0.1508789062,0.0000000000
2431,0.1679687500,0.0090332031,0.1679687500,0.0002441406
2432,0.1857910156,0.0090332031,0.1857910156,0.0002441406
2433,0.2031250000,0.0092773438,0.2031250000,0.0002441406
2434,0.2192382812,0.0090332031,0.2192382812,0.0002441406
2435,0.2336425781,0.0092773438,0.2336425781,0.0002441406
2436,0.2460937500,0.0092773438,0.2460937500,0.0002441406
2437,0.2563476562,0.0090332031,0.2563476562,0.0002441406
2438,0.2639160156,0.0092773438,0.2639160156,0.0002441406
2439,0.2683105469,0.0090332031,0.2683105469,0.0000000000
2440,0.2692871094,0.0090332031,0.2692871094,0.0002441406
2441,0.2666015625,0.0092773438,0.2666015625,0.0002441406
2442,0.2604980469,0.0090332031,0.2604980469,0.0000000000
2443,0.2514648438,0.0092773438,0.2514648438,0.0002441406
2444,0.2402343750,0.0092773438,0.2402343750,0.0002441406
2445,0.2275390625,0.0090332031,0.2275390625,0.0002441406
2446,0.2141113281,0.0092773438,0.2141113281,0.0002441406
2447,0.2006835938,0.0090332031,0.2006835938,0.0002441406
2448,0.1879882812,0.0090332031,0.1879882812,0.0002441406
2449,0.1765136719,0.0092773438,0.1765136719,0.0000000000
2450,0.1665039062,0.0090332031,0.1665039062,0.0002441406
2451,0.1582031250,0.0092773438,0.1582031250,0.0002441406
2452,0.1518554688,0.0092773438,0.1518554688,0.0000000000
2453,0.1477050781,0.0090332031,0.1477050781,0.0002441406
2454,0.1459960938,0.0092773438,0.1459960938,0.0002441406
2455,0.1469726562,0.0090332031,0.1469726562,0.0002441406
2456,0.1506347656,0.0090332031,0.1506347656,0.0002441406
2457,0.1567382812,0.0092773438,0.1567382812,0.0002441406
2458,0.1647949219,0.0090332031,0.1647949219,0.0002441406
2459,0.1740722656,0.0092773438,0.1740722656,0.0002441406
2460,0.1838378906,0.0092773438,0.1838378906,0.0002441406
2461,0.1936035156,0.0090332031,0.1936035156,0.0000000000
2462,0.2028808594,0.0092773438,0.2028808594,0.0002441406
2463,0.2111816406,0.0090332031,0.2111816406,0.0002441406
2464,0.2180175781,0.0090332031,0.2180175781,0.0000000000
2465,0.2229003906,0.0092773438,0.2229003906,0.0002441406
2466,0.2255859375,0.0090332031,0.2255859375,0.0002441406
2467,0.2260742188,0.0092773438,0.2260742188,0.0002441406
2468,0.2243652344,0.0092773438,0.2243652344,0.0002441406
2469,0.2207031250,0.0090332031,0.2207031250,0.0002441406
2470,0.2155761719,0.0092773438,0.2155761719,0.0002441406
2471,0.2094726562,0.0090332031,0.2094726562,0.0000000000
2472,0.2028808594,0.0090332031,0.2028808594,0.0002441406
2473,0.1962890625,0.0092773438,0.1962890625,0.0002441406
2474,0.1901855469,0.0090332031,0.1901855469,0.0000000000
2475,0.1850585938,0.0092773438,0.1850585938,0.0002441406
2476,0.1811523438,0.0092773438,0.1811523438,0.0002441406
2477,0.1787109375,0.0090332031,0.1787109375,0.0002441406
2478,0.1779785156,0.0092773438,0.1779785156,0.0002441406
2479,0.1789550781,0.0090332031,0.1789550781,0.0002441406
2480,0.1816406250,0.0090332031,0.1816406250,0.0002441406
2481,0.1860351562,0.0092773438,0.1860351562,0.0002441406
2482,0.1918945312,0.0090332031,0.1918945312,0.0002441406
2483,0.1987304688,0.0092773438,0.1987304688,0.0000000000
2484,0.2058105469,0.0092773438,0.2058105469,0.0002441406
2485,0.2124023438,0.0090332031,0.2124023438,0.0002441406
2486,0.2177734375,0.0092773438,0.2177734375,0.0000000000
2487,0.2211914062,0.0090332031,0.2211914062,0.0002441406
2488,0.2221679688,0.0090332031,0.2221679688,0.0002441406
2489,0.2204589844,0.0092773438,0.2204589844,0.0002441406
2490,0.2160644531,0.0090332031,0.2160644531,0.0002441406
2491,0.2092285156,0.0092773438,0.2092285156,0.0002441406
2492,0.2004394531,0.0092773438,0.2004394531,0.0002441406
2493,0.1904296875,0.0090332031,0.1904296875,0.0000000000
2494,0.1801757812,0.0092773438,0.1801757812,0.0002441406
2495,0.1706542969,0.0090332031,0.1706542969,0.0002441406
2496,0.1625976562,0.0090332031,0.1625976562,0.0000000000
2497,0.1567382812,0.0092773438,0.1567382812,0.0002441406
2498,0.1535644531,0.0090332031,0.1535644531,0.0002441406
2499,0.1533203125,0.0092773438,0.1533203125,0.0002441406
2500,0.1562500000,0.0092773438,0.1562500000,0.0002441406
2501,0.1623535156,0.0090332031,0.1623535156,0.0002441406
2502,0.1713867188,0.0092773438,0.1713867188,0.0002441406
2503,0.1828613281,0.0090332031,0.1828613281,0.0002441406
2504,0.1958007812,0.0090332031,0.1958007812,0.0002441406
2505,0.2089843750,0.0092773438,0.2089843750,0.0000000000
2506,0.2211914062,0.0090332031,0.2211914062,0.0002441406
2507,0.2314453125,0.0092773438,0.2314453125,0.0002441406
2508,0.2390136719,0.0092773438,0.2390136719,0.0000000000
2509,0.2434082031,0.0090332031,0.2434082031,0.0002441406
2510,0.2443847656,0.0092773438,0.2443847656,0.0002441406
2511,0.2419433594,0.0090332031,0.2419433594,0.0002441406
2512,0.2365722656,0.0090332031,0.2365722656,0.0002441406
2513,0.2287597656,0.0092773438,0.2287597656,0.0002441406
2514,0.2189941406,0.0090332031,0.2189941406,0.0002441406
2515,0.2077636719,0.0092773438,0.2077636719,0.0000000000
2516,0.1958007812,0.0092773438,0.1958007812,0.0002441406
2517,0.1840820312,0.0090332031,0.1840820312,0.0002441406
2518,0.1735839844,0.0092773438,0.1735839844,0.0000000000
2519,0.1652832031,0.0090332031,0.1652832031,0.0002441406
2520,0.1599121094,0.0090332031,0.1599121094,0.0002441406
2521,0.1579589844,0.0092773438,0.1579589844,0.0002441406
2522,0.1596679688,0.0090332031,0.1596679688,0.0002441406
2523,0.1650390625,0.0092773438,0.1650390625,0.0002441406
2524,0.1733398438,0.0092773438,0.1733398438,0.0002441406
2525,0.1838378906,0.0090332031,0.1838378906,0.0002441406
2526,0.1955566406,0.0092773438,0.1955566406,0.0002441406
2527,0.2077636719,0.0090332031,0.2077636719,0.0000000000
2528,0.2197265625,0.0090332031,0.2197265625,0.0002441406
2529,0.2309570312,0.0092773438,0.2309570312,0.0002441406
2530,0.2407226562,0.0090332031,0.2407226562,0.0000000000
2531,0.2485351562,0.0092773438,0.2485351562,0.0002441406
2532,0.2539062500,0.0092773438,0.2539062500,0.0002441406
2533,0.2565917969,0.0090332031,0.2565917969,0.0002441406
2534,0.2565917969,0.0092773438,0.2565917969,0.0002441406
2535,0.2541503906,0.0090332031,0.2541503906,0.0002441406
2536,0.2495117188,0.0090332031,0.2495117188,0.0002441406
2537,0.2431640625,0.0092773438,0.2431640625,0.0000000000
2538,0.2355957031,0.0090332031,0.2355957031,0.0002441406
2539,0.2272949219,0.0092773438,0.2272949219,0.0002441406
2540,0.2189941406,0.0092773438,0.2189941406,0.0000000000
2541,0.2111816406,0.0090332031,0.2111816406,0.0002441406
2542,0.2043457031,0.0092773438,0.2043457031,0.0002441406
2543,0.1987304688,0.0090332031,0.1987304688,0.0002441406
2544,0.1943359375,0.0090332031,0.1943359375,0.0002441406
2545,0.1911621094,0.0092773438,0.1911621094,0.0002441406
2546,0.1892089844,0.0090332031,0.1892089844,0.0002441406
2547,0.1884765625,0.0092773438,0.1884765625,0.0002441406
2548,0.1889648438,0.0092773438,0.1889648438,0.0002441406
2549,0.1904296875,0.0090332031,0.1904296875,0.0000000000
2550,0.1926269531,0.0092773438,0.1926269531,0.0002441406
2551,0.1950683594,0.0090332031,0.1950683594,0.0002441406
2552,0.1972656250,0.0090332031,0.1972656250,0.0000000000
2553,0.1987304688,0.0092773438,0.1987304688,0.0002441406
2554,0.1992187500,0.0090332031,0.1992187500,0.0002441406
2555,0.1987304688,0.0092773438,0.1987304688,0.0002441406
2556,0.1972656250,0.0092773438,0.1972656250,0.0002441406
2557,0.1950683594,0.0090332031,0.1950683594,0.0002441406
2558,0.1923828125,0.0092773438,0.1923828125,0.0002441406
2559,0.1894531250,0.0090332031,0.1894531250,0.0000000000
2560,0.1867675781,0.0090332031,0.1867675781,0.0002441406
2561,0.1848144531,0.0092773438,0.1848144531,0.0002441406
2562,0.1840820312,0.0090332031,0.1840820312,0.0000000000
2563,0.1850585938,0.0092773438,0.1850585938,0.0002441406
2564,0.1877441406,0.0092773438,0.1877441406,0.0002441406
2565,0.1921386719,0.0090332031,0.1921386719,0.0002441406
2566,0.1979980469,0.0092773438,0.1979980469,0.0002441406
2567,0.2048339844,0.0090332031,0.2048339844,0.0002441406
2568,0.2119140625,0.0090332031,0.2119140625,0.0002441406
2569,0.2185058594,0.0092773438,0.2185058594,0.0002441406
2570,0.2238769531,0.0090332031,0.2238769531,0.0002441406
2571,0.2272949219,0.0092773438,0.2272949219,0.0000000000
2572,0.2282714844,0.0092773438,0.2282714844,0.0002441406
2573,0.2265625000,0.0090332031,0.2265625000,0.0002441406
2574,0.2221679688,0.0092773438,0.2221679688,0.0000000000
2575,0.2153320312,0.0090332031,0.2153320312,0.0002441406
2576,0.2065429688,0.0090332031,0.2065429688,0.0002441406
2577,0.1962890625,0.0092773438,0.1962890625,0.0002441406
2578,0.1853027344,0.0090332031,0.1853027344,0.0002441406
2579,0.1743164062,0.0092773438,0.1743164062,0.0002441406
2580,0.1640625000,0.0092773438,0.1640625000,0.0002441406
2581,0.1552734375,0.0090332031,0.1552734375,0.0000000000
2582,0.1484375000,0.0092773438,0.1484375000,0.0002441406
2583,0.1437988281,0.0090332031,0.1437988281,0.0002441406
2584,0.1413574219,0.0090332031,0.1413574219,0.0000000000
2585,0.1408691406,0.0092773438,0.1408691406,0.0002441406
2586,0.1420898438,0.0090332031,0.1420898438,0.0002441406
2587,0.1447753906,0.0092773438,0.1447753906,0.0002441406
2588,0.1484375000,0.0092773438,0.1484375000,0.0002441406
2589,0.1528320312,0.0090332031,0.1528320312,0.0002441406
2590,0.1577148438,0.0092773438,0.1577148438,0.0002441406
2591,0.1628417969,0.0090332031,0.1628417969,0.0002441406
2592,0.1679687500,0.0090332031,0.1679687500,0.0002441406
2593,0.1728515625,0.0092773438,0.1728515625,0.0000000000
2594,0.1772460938,0.0090332031,0.1772460938,0.0002441406
