sample,DF1,DF2,TDF2,CASCADE
1892,0.0000371933,0.1570886374,0.0000371933,-0.0000000596
1893,0.0000357032,0.1570886374,0.0000357032,-0.0000000596
1894,0.0000346899,0.1570886374,0.0000346899,-0.0000000596
1895,0.0000342131,0.1570886374,0.0000342131,-0.0000000596
1896,0.0000342727,0.1570886374,0.0000342727,-0.0000000596
1897,0.0000348687,0.1570886374,0.0000348687,-0.0000000596
1898,0.0000360608,0.1570886374,0.0000360608,-0.0000000596
1899,0.0000378489,0.1570886374,0.0000378489,-0.0000000596
1900,0.0000402331,0.1570886374,0.0000402331,-0.0000000596
1901,0.0000432134,0.1570886374,0.0000432134,-0.0000000596
1902,0.0000467300,0.1570886374,0.0000467300,-0.0000000596
1903,0.0000506639,0.1570886374,0.0000506639,-0.0000000596
1904,0.0000548363,0.1570886374,0.0000548363,-0.0000000596
1905,0.0000590682,0.1570886374,0.0000590682,-0.0000000596
1906,0.0000631213,0.1570886374,0.0000631213,-0.0000000596
1907,0.0000666976,0.1570886374,0.0000666976,-0.0000000596
1908,0.0000695586,0.1570886374,0.0000695586,-0.0000000596
1909,0.0000715256,0.1570886374,0.0000715256,-0.0000000596
1910,0.0000724792,0.1570886374,0.0000724792,-0.0000000596
1911,0.0000723600,0.1570886374,0.0000723600,0.0000000000
1912,0.0000712276,0.1570886374,0.0000712276,0.0000000000
1913,0.0000692010,0.1570886374,0.0000692010,-0.0000000596
1914,0.0000664592,0.1570886374,0.0000664592,-0.0000000596
1915,0.0000631809,0.1570886374,0.0000631809,-0.0000000596
1916,0.0000595450,0.1570886374,0.0000595450,-0.0000000596
1917,0.0000557899,0.1570886374,0.0000557899,-0.0000000596
1918,0.0000521541,0.1570886374,0.0000521541,-0.0000000596
1919,0.0000488162,0.1570886374,0.0000488162,-0.0000000596
1920,0.0000459552,0.1570886374,0.0000459552,-0.0000000596
1921,0.0000436902,0.1570886374,0.0000436902,-0.0000000596
1922,0.0000421405,0.1570886374,0.0000421405,-0.0000000596
1923,0.0000413656,0.1570886374,0.0000413656,-0.0000000596
1924,0.0000414252,0.1570886374,0.0000414252,-0.0000000596
1925,0.0000423193,0.1570886374,0.0000423193,-0.0000000596
1926,0.0000439882,0.1570886374,0.0000439882,-0.0000000596
1927,0.0000463128,0.1570886374,0.0000463128,-0.0000000596
1928,0.0000491142,0.1570886374,0.0000491142,-0.0000000596
1929,0.0000521541,0.1570886374,0.0000521541,-0.0000000596
1930,0.0000551939,0.1570886374,0.0000551939,-0.0000000596
1931,0.0000579953,0.1570886374,0.0000579953,-0.0000000596
1932,0.0000603795,0.1570886374,0.0000603795,-0.0000000596
1933,0.0000622272,0.1570886374,0.0000622272,-0.0000000596
1934,0.0000634193,0.1570886374,0.0000634193,-0.0000000596
1935,0.0000638962,0.1570886374,0.0000638962,0.0000000000
1936,0.0000636578,0.1570886374,0.0000636578,0.0000000000
1937,0.0000627637,0.1570886374,0.0000627637,-0.0000000596
1938,0.0000612736,0.1570886374,0.0000612736,-0.0000000596
1939,0.0000593066,0.1570886374,0.0000593066,-0.0000000596
1940,0.0000570416,0.1570886374,0.0000570416,-0.0000000596
1941,0.0000546575,0.1570886374,0.0000546575,-0.0000000596
1942,0.0000523925,0.1570886374,0.0000523925,-0.0000000596
1943,0.0000504255,0.1570886374,0.0000504255,-0.0000000596
1944,0.0000488758,0.1570886374,0.0000488758,-0.0000000596
1945,0.0000477433,0.1570886374,0.0000477433,-0.0000000596
1946,0.0000470281,0.1570886374,0.0000470281,-0.0000000596
1947,0.0000466704,0.1570886374,0.0000466704,-0.0000000596
1948,0.0000466108,0.1570886374,0.0000466108,-0.0000000596
1949,0.0000467896,0.1570886374,0.0000467896,-0.0000000596
1950,0.0000471473,0.1570886374,0.0000471473,-0.0000000596
1951,0.0000476241,0.1570886374,0.0000476241,-0.0000000596
1952,0.0000481606,0.1570886374,0.0000481606,-0.0000000596
1953,0.0000486970,0.1570886374,0.0000486970,-0.0000000596
1954,0.0000491738,0.1570886374,0.0000491738,-0.0000000596
1955,0.0000495911,0.1570886374,0.0000495911,-0.0000000596
1956,0.0000499487,0.1570886374,0.0000499487,-0.0000000596
1957,0.0000502467,0.1570886374,0.0000502467,-0.0000000596
1958,0.0000504851,0.1570886374,0.0000504851,-0.0000000596
1959,0.0000507236,0.1570886374,0.0000507236,0.0000000000
1960,0.0000510216,0.1570886374,0.0000510216,0.0000000000
1961,0.0000513792,0.1570886374,0.0000513792,-0.0000000596
1962,0.0000517964,0.1570886374,0.0000517964,-0.0000000596
1963,0.0000522733,0.1570886374,0.0000522733,-0.0000000596
1964,0.0000527501,0.1570886374,0.0000527501,-0.0000000596
1965,0.0000531673,0.1570886374,0.0000531673,-0.0000000596
1966,0.0000534058,0.1570886374,0.0000534058,-0.0000000596
1967,0.0000534058,0.1570886374,0.0000534058,-0.0000000596
1968,0.0000531673,0.1570886374,0.0000531673,-0.0000000596
1969,0.0000526905,0.1570886374,0.0000526905,-0.0000000596
1970,0.0000520349,0.1570886374,0.0000520349,-0.0000000596
1971,0.0000513196,0.1570886374,0.0000513196,-0.0000000596
1972,0.0000506043,0.1570886374,0.0000506043,-0.0000000596
1973,0.0000498891,0.1570886374,0.0000498891,-0.0000000596
1974,0.0000491738,0.1570886374,0.0000491738,-0.0000000596
1975,0.0000485182,0.1570886374,0.0000485182,-0.0000000596
1976,0.0000479221,0.1570886374,0.0000479221,-0.0000000596
1977,0.0000474453,0.1570886374,0.0000474453,-0.0000000596
1978,0.0000470877,0.1570886374,0.0000470877,-0.0000000596
1979,0.0000468493,0.1570886374,0.0000468493,-0.0000000596
1980,0.0000467300,0.1570886374,0.0000467300,-0.0000000596
1981,0.0000467300,0.1570886374,0.0000467300,-0.0000000596
1982,0.0000469089,0.1570886374,0.0000469089,-0.0000000596
1983,0.0000473261,0.1570886374,0.0000473261,0.0000000000
1984,0.0000479817,0.1570886374,0.0000479817,0.0000000000
1985,0.0000488162,0.1570886374,0.0000488162,-0.0000000596
1986,0.0000497699,0.1570886374,0.0000497699,-0.0000000596
1987,0.0000508428,0.1570886374,0.0000508428,-0.0000000596
1988,0.0000520349,0.1570886374,0.0000520349,-0.0000000596
1989,0.0000533462,0.1570886374,0.0000533462,-0.0000000596
1990,0.0000547767,0.1570886374,0.0000547767,-0.0000000596
1991,0.0000562668,0.1570886374,0.0000562668,-0.0000000596
1992,0.0000576973,0.1570886374,0.0000576973,-0.0000000596
1993,0.0000589490,0.1570886374,0.0000589490,-0.0000000596
1994,0.0000599027,0.1570886374,0.0000599027,-0.0000000596
1995,0.0000603795,0.1570886374,0.0000603795,-0.0000000596
1996,0.0000602603,0.1570886374,0.0000602603,-0.0000000596
1997,0.0000594258,0.1570886374,0.0000594258,-0.0000000596
1998,0.0000578761,0.1570886374,0.0000578761,-0.0000000596
1999,0.0000556707,0.1570886374,0.0000556707,-0.0000000596
2000,0.0000528693,0.1570886374,0.0000528693,-0.0000000596
2001,0.0000495911,0.1570886374,0.0000495911,-0.0000000596
2002,0.0000460148,0.1570886374,0.0000460148,-0.0000000596
2003,0.0000423789,0.1570886374,0.0000423789,-0.0000000596
2004,0.0000389218,0.1570886374,0.0000389218,-0.0000000596
2005,0.0000359416,0.1570886374,0.0000359416,-0.0000000596
2006,0.0000337362,0.1570886374,0.0000337362,-0.0000000596
2007,0.0000325441,0.1570886374,0.0000325441,0.0000000000
2008,0.0000324845,0.1570886374,0.0000324845,0.0000000000
2009,0.0000334978,0.1570886374,0.0000334978,-0.0000000596
2010,0.0000355244,0.1570886374,0.0000355244,-0.0000000596
2011,0.0000384450,0.1570886374,0.0000384450,-0.0000000596
2012,0.0000420213,0.1570886374,0.0000420213,-0.0000000596
2013,0.0000460148,0.1570886374,0.0000460148,-0.0000000596
2014,0.0000501871,0.1570886374,0.0000501871,-0.0000000596
2015,0.0000542402,0.1570886374,0.0000542402,-0.0000000596
2016,0.0000579357,0.1570886374,0.0000579357,-0.0000000596
2017,0.0000610948,0.1570886374,0.0000610948,-0.0000000596
2018,0.0000635386,0.1570886374,0.0000635386,-0.0000000596
2019,0.0000650883,0.1570886374,0.0000650883,-0.0000000596
2020,0.0000656843,0.1570886374,0.0000656843,-0.0000000596
2021,0.0000652671,0.1570886374,0.0000652671,-0.0000000596
2022,0.0000638962,0.1570886374,0.0000638962,-0.0000000596
2023,0.0000616908,0.1570886374,0.0000616908,-0.0000000596
2024,0.0000588298,0.1570886374,0.0000588298,-0.0000000596
2025,0.0000555515,0.1570886374,0.0000555515,-0.0000000596
2026,0.0000521541,0.1570886374,0.0000521541,-0.0000000596
2027,0.0000489354,0.1570886374,0.0000489354,-0.0000000596
2028,0.0000460744,0.1570886374,0.0000460744,-0.0000000596
2029,0.0000437498,0.1570886374,0.0000437498,-0.0000000596
2030,0.0000421405,0.1570886374,0.0000421405,-0.0000000596
2031,0.0000413656,0.1570886374,0.0000413656,0.0000000000
2032,0.0000414848,0.1570886374,0.0000414848,0.0000000000
2033,0.0000424981,0.1570886374,0.0000424981,-0.0000000596
2034,0.0000442863,0.1570886374,0.0000442863,-0.0000000596
2035,0.0000466704,0.1570886374,0.0000466704,-0.0000000596
2036,0.0000494719,0.1570886374,0.0000494719,-0.0000000596
2037,0.0000524521,0.1570886374,0.0000524521,-0.0000000596
2038,0.0000553727,0.1570886374,0.0000553727,-0.0000000596
2039,0.0000580549,0.1570886374,0.0000580549,-0.0000000596
2040,0.0000602603,0.1570886374,0.0000602603,-0.0000000596
2041,0.0000618100,0.1570886374,0.0000618100,-0.0000000596
2042,0.0000625849,0.1570886374,0.0000625849,-0.0000000596
2043,0.0000624657,0.1570886374,0.0000624657,-0.0000000596
2044,0.0000613928,0.1570886374,0.0000613928,-0.0000000596
2045,0.0000594258,0.1570886374,0.0000594258,-0.0000000596
2046,0.0000566840,0.1570886374,0.0000566840,-0.0000000596
2047,0.0000533462,0.1570886374,0.0000533462,-0.0000000596
2048,0.0000496507,0.1570886374,0.0000496507,-0.0000000596
2049,0.0000458360,0.1570886374,0.0000458360,-0.0000000596
2050,0.0000421405,0.1570886374,0.0000421405,-0.0000000596
2051,0.0000388026,0.1570886374,0.0000388026,-0.0000000596
2052,0.0000360608,0.1570886374,0.0000360608,-0.0000000596
2053,0.0000340939,0.1570886374,0.0000340939,-0.0000000596
2054,0.0000330806,0.1570886374,0.0000330806,-0.0000000596
2055,0.0000330806,0.1570886374,0.0000330806,0.0000000000
2056,0.0000340939,0.1570886374,0.0000340939,0.0000000000
2057,0.0000360608,0.1570886374,0.0000360608,-0.0000000596
2058,0.0000388026,0.1570886374,0.0000388026,-0.0000000596
2059,0.0000420809,0.1570886374,0.0000420809,-0.0000000596
2060,0.0000456572,0.1570886374,0.0000456572,-0.0000000596
2061,0.0000493526,0.1570886374,0.0000493526,-0.0000000596
2062,0.0000529885,0.1570886374,0.0000529885,-0.0000000596
2063,0.0000563264,0.1570886374,0.0000563264,-0.0000000596
2064,0.0000591874,0.1570886374,0.0000591874,-0.0000000596
2065,0.0000614524,0.1570886374,0.0000614524,-0.0000000596
2066,0.0000630021,0.1570886374,0.0000630021,-0.0000000596
2067,0.0000637174,0.1570886374,0.0000637174,-0.0000000596
2068,0.0000635386,0.1570886374,0.0000635386,-0.0000000596
2069,0.0000624657,0.1570886374,0.0000624657,-0.0000000596
2070,0.0000606179,0.1570886374,0.0000606179,-0.0000000596
2071,0.0000581741,0.1570886374,0.0000581741,-0.0000000596
2072,0.0000553727,0.1570886374,0.0000553727,-0.0000000596
2073,0.0000525117,0.1570886374,0.0000525117,-0.0000000596
2074,0.0000498295,0.1570886374,0.0000498295,-0.0000000596
2075,0.0000475049,0.1570886374,0.0000475049,-0.0000000596
2076,0.0000457168,0.1570886374,0.0000457168,-0.0000000596
2077,0.0000445843,0.1570886374,0.0000445843,-0.0000000596
2078,0.0000441670,0.1570886374,0.0000441670,-0.0000000596
2079,0.0000444651,0.1570886374,0.0000444651,0.0000000000
2080,0.0000454187,0.1570886374,0.0000454187,0.0000000000
2081,0.0000469089,0.1570886374,0.0000469089,-0.0000000596
2082,0.0000487566,0.1570886374,0.0000487566,-0.0000000596
2083,0.0000507236,0.1570886374,0.0000507236,-0.0000000596
2084,0.0000526309,0.1570886374,0.0000526309,-0.0000000596
2085,0.0000542402,0.1570886374,0.0000542402,-0.0000000596
2086,0.0000553727,0.1570886374,0.0000553727,-0.0000000596
2087,0.0000559092,0.1570886374,0.0000559092,-0.0000000596
2088,0.0000557303,0.1570886374,0.0000557303,-0.0000000596
2089,0.0000548363,0.1570886374,0.0000548363,-0.0000000596
2090,0.0000532866,0.1570886374,0.0000532866,-0.0000000596
2091,0.0000512004,0.1570886374,0.0000512004,-0.0000000596
2092,0.0000486970,0.1570886374,0.0000486970,-0.0000000596
2093,0.0000458956,0.1570886374,0.0000458956,-0.0000000596
2094,0.0000429749,0.1570886374,0.0000429749,-0.0000000596
2095,0.0000401139,0.1570886374,0.0000401139,-0.0000000596
2096,0.0000374317,0.1570886374,0.0000374317,-0.0000000596
2097,0.0000350475,0.1570886374,0.0000350475,-0.0000000596
2098,0.0000331402,0.1570886374,0.0000331402,-0.0000000596
2099,0.0000318289,0.1570886374,0.0000318289,-0.0000000596
2100,0.0000312328,0.1570886374,0.0000312328,-0.0000000596
2101,0.0000314116,0.1570886374,0.0000314116,-0.0000000596
2102,0.0000323653,0.1570886374,0.0000323653,-0.0000000596
2103,0.0000340939,0.1570886374,0.0000340939,0.0000000000
2104,0.0000365973,0.1570886374,0.0000365973,0.0000000000
2105,0.0000397563,0.1570886374,0.0000397563,-0.0000000596
2106,0.0000433922,0.1570886374,0.0000433922,-0.0000000596
2107,0.0000472665,0.1570886374,0.0000472665,-0.0000000596
2108,0.0000511408,0.1570886374,0.0000511408,-0.0000000596
2109,0.0000547767,0.1570886374,0.0000547767,-0.0000000596
2110,0.0000579357,0.1570886374,0.0000579357,-0.0000000596
2111,0.0000603795,0.1570886374,0.0000603795,-0.0000000596
2112,0.0000619292,0.1570886374,0.0000619292,-0.0000000596
2113,0.0000624657,0.1570886374,0.0000624657,-0.0000000596
2114,0.0000619888,0.1570886374,0.0000619888,-0.0000000596
2115,0.0000606179,0.1570886374,0.0000606179,-0.0000000596
2116,0.0000585318,0.1570886374,0.0000585318,-0.0000000596
2117,0.0000559688,0.1570886374,0.0000559688,-0.0000000596
2118,0.0000531673,0.1570886374,0.0000531673,-0.0000000596
2119,0.0000503063,0.1570886374,0.0000503063,-0.0000000596
2120,0.0000475645,0.1570886374,0.0000475645,-0.0000000596
2121,0.0000451803,0.1570886374,0.0000451803,-0.0000000596
2122,0.0000432730,0.1570886374,0.0000432730,-0.0000000596
2123,0.0000419617,0.1570886374,0.0000419617,-0.0000000596
2124,0.0000413060,0.1570886374,0.0000413060,-0.0000000596
2125,0.0000413060,0.1570886374,0.0000413060,-0.0000000596
2126,0.0000419021,0.1570886374,0.0000419021,-0.0000000596
2127,0.0000430346,0.1570886374,0.0000430346,0.0000000000
2128,0.0000445843,0.1570886374,0.0000445843,0.0000000000
2129,0.0000463724,0.1570886374,0.0000463724,-0.0000000596
2130,0.0000482202,0.1570886374,0.0000482202,-0.0000000596
2131,0.0000499487,0.1570886374,0.0000499487,-0.0000000596
2132,0.0000513792,0.1570886374,0.0000513792,-0.0000000596
2133,0.0000523925,0.1570886374,0.0000523925,-0.0000000596
2134,0.0000529885,0.1570886374,0.0000529885,-0.0000000596
2135,0.0000531673,0.1570886374,0.0000531673,-0.0000000596
2136,0.0000529289,0.1570886374,0.0000529289,-0.0000000596
2137,0.0000523329,0.1570886374,0.0000523329,-0.0000000596
2138,0.0000514388,0.1570886374,0.0000514388,-0.0000000596
2139,0.0000503063,0.1570886374,0.0000503063,-0.0000000596
2140,0.0000489950,0.1570886374,0.0000489950,-0.0000000596
2141,0.0000476241,0.1570886374,0.0000476241,-0.0000000596
2142,0.0000462532,0.1570886374,0.0000462532,-0.0000000596
2143,0.0000449419,0.1570886374,0.0000449419,-0.0000000596
2144,0.0000437498,0.1570886374,0.0000437498,-0.0000000596
2145,0.0000427961,0.1570886374,0.0000427961,-0.0000000596
2146,0.0000422001,0.1570886374,0.0000422001,-0.0000000596
2147,0.0000420213,0.1570886374,0.0000420213,-0.0000000596
2148,0.0000422597,0.1570886374,0.0000422597,-0.0000000596
2149,0.0000429153,0.1570886374,0.0000429153,-0.0000000596
2150,0.0000438690,0.1570886374,0.0000438690,-0.0000000596
2151,0.0000449419,0.1570886374,0.0000449419,0.0000000000
2152,0.0000460148,0.1570886374,0.0000460148,0.0000000000
2153,0.0000470281,0.1570886374,0.0000470281,-0.0000000596
2154,0.0000479221,0.1570886374,0.0000479221,-0.0000000596
2155,0.0000486970,0.1570886374,0.0000486970,-0.0000000596
2156,0.0000492930,0.1570886374,0.0000492930,-0.0000000596
2157,0.0000495911,0.1570886374,0.0000495911,-0.0000000596
2158,0.0000495315,0.1570886374,0.0000495315,-0.0000000596
2159,0.0000491142,0.1570886374,0.0000491142,-0.0000000596
2160,0.0000483394,0.1570886374,0.0000483394,-0.0000000596
2161,0.0000472665,0.1570886374,0.0000472665,-0.0000000596
2162,0.0000459552,0.1570886374,0.0000459552,-0.0000000596
2163,0.0000444651,0.1570886374,0.0000444651,-0.0000000596
2164,0.0000428557,0.1570886374,0.0000428557,-0.0000000596
2165,0.0000411868,0.1570886374,0.0000411868,-0.0000000596
2166,0.0000396371,0.1570886374,0.0000396371,-0.0000000596
2167,0.0000383258,0.1570886374,0.0000383258,-0.0000000596
2168,0.0000374317,0.1570886374,0.0000374317,-0.0000000596
2169,0.0000370741,0.1570886374,0.0000370741,-0.0000000596
2170,0.0000373125,0.1570886374,0.0000373125,-0.0000000596
2171,0.0000381470,0.1570886374,0.0000381470,-0.0000000596
2172,0.0000395775,0.1570886374,0.0000395775,-0.0000000596
2173,0.0000415444,0.1570886374,0.0000415444,-0.0000000596
2174,0.0000439882,0.1570886374,0.0000439882,-0.0000000596
2175,0.0000467896,0.1570886374,0.0000467896,0.0000000000
2176,0.0000497699,0.1570886374,0.0000497699,0.0000000000
2177,0.0000527501,0.1570886374,0.0000527501,-0.0000000596
2178,0.0000555515,0.1570886374,0.0000555515,-0.0000000596
2179,0.0000580549,0.1570886374,0.0000580549,-0.0000000596
2180,0.0000601411,0.1570886374,0.0000601411,-0.0000000596
2181,0.0000616908,0.1570886374,0.0000616908,-0.0000000596
2182,0.0000626445,0.1570886374,0.0000626445,-0.0000000596
2183,0.0000630021,0.1570886374,0.0000630021,-0.0000000596
2184,0.0000628233,0.1570886374,0.0000628233,-0.0000000596
2185,0.0000621676,0.1570886374,0.0000621676,-0.0000000596
2186,0.0000611544,0.1570886374,0.0000611544,-0.0000000596
2187,0.0000599027,0.1570886374,0.0000599027,-0.0000000596
2188,0.0000584722,0.1570886374,0.0000584722,-0.0000000596
2189,0.0000569224,0.1570886374,0.0000569224,-0.0000000596
2190,0.0000552535,0.1570886374,0.0000552535,-0.0000000596
2191,0.0000534654,0.1570886374,0.0000534654,-0.0000000596
2192,0.0000516176,0.1570886374,0.0000516176,-0.0000000596
2193,0.0000497699,0.1570886374,0.0000497699,-0.0000000596
2194,0.0000479817,0.1570886374,0.0000479817,-0.0000000596
2195,0.0000462532,0.1570886374,0.0000462532,-0.0000000596
2196,0.0000446439,0.1570886374,0.0000446439,-0.0000000596
2197,0.0000432134,0.1570886374,0.0000432134,-0.0000000596
2198,0.0000420809,0.1570886374,0.0000420809,-0.0000000596
2199,0.0000413656,0.1570886374,0.0000413656,0.0000000000
2200,0.0000411868,0.1570886374,0.0000411868,0.0000000000
2201,0.0000416636,0.1570886374,0.0000416636,-0.0000000596
2202,0.0000427961,0.1570886374,0.0000427961,-0.0000000596
2203,0.0000445247,0.1570886374,0.0000445247,-0.0000000596
2204,0.0000467896,0.1570886374,0.0000467896,-0.0000000596
2205,0.0000495315,0.1570886374,0.0000495315,-0.0000000596
2206,0.0000526905,0.1570886374,0.0000526905,-0.0000000596
2207,0.0000561476,0.1570886374,0.0000561476,-0.0000000596
2208,0.0000597835,0.1570886374,0.0000597835,-0.0000000596
2209,0.0000633597,0.1570886374,0.0000633597,-0.0000000596
2210,0.0000665784,0.1570886374,0.0000665784,-0.0000000596
2211,0.0000692010,0.1570886374,0.0000692010,-0.0000000596
2212,0.0000709891,0.1570886374,0.0000709891,-0.0000000596
2213,0.0000717640,0.1570886374,0.0000717640,-0.0000000596
2214,0.0000714064,0.1570886374,0.0000714064,-0.0000000596
2215,0.0000699162,0.1570886374,0.0000699162,-0.0000000596
2216,0.0000674129,0.1570886374,0.0000674129,-0.0000000596
2217,0.0000640750,0.1570886374,0.0000640750,-0.0000000596
2218,0.0000600815,0.1570886374,0.0000600815,-0.0000000596
2219,0.0000556111,0.1570886374,0.0000556111,-0.0000000596
2220,0.0000508428,0.1570886374,0.0000508428,-0.0000000596
2221,0.0000460148,0.1570886374,0.0000460148,-0.0000000596
2222,0.0000414252,0.1570886374,0.0000414252,-0.0000000596
2223,0.0000373721,0.1570886374,0.0000373721,0.0000000000
2224,0.0000341535,0.1570886374,0.0000341535,0.0000000000
2225,0.0000320077,0.1570886374,0.0000320077,-0.0000000596
2226,0.0000311136,0.1570886374,0.0000311136,-0.0000000596
2227,0.0000315309,0.1570886374,0.0000315309,-0.0000000596
2228,0.0000331402,0.1570886374,0.0000331402,-0.0000000596
2229,0.0000357032,0.1570886374,0.0000357032,-0.0000000596
2230,0.0000389218,0.1570886374,0.0000389218,-0.0000000596
2231,0.0000425577,0.1570886374,0.0000425577,-0.0000000596
2232,0.0000463128,0.1570886374,0.0000463128,-0.0000000596
2233,0.0000498295,0.1570886374,0.0000498295,-0.0000000596
2234,0.0000528097,0.1570886374,0.0000528097,-0.0000000596
2235,0.0000550151,0.1570886374,0.0000550151,-0.0000000596
2236,0.0000563264,0.1570886374,0.0000563264,-0.0000000596
2237,0.0000566840,0.1570886374,0.0000566840,-0.0000000596
2238,0.0000561476,0.1570886374,0.0000561476,-0.0000000596
2239,0.0000548959,0.1570886374,0.0000548959,-0.0000000596
2240,0.0000531077,0.1570886374,0.0000531077,-0.0000000596
2241,0.0000510216,0.1570886374,0.0000510216,-0.0000000596
2242,0.0000488758,0.1570886374,0.0000488758,-0.0000000596
2243,0.0000468493,0.1570886374,0.0000468493,-0.0000000596
2244,0.0000451207,0.1570886374,0.0000451207,-0.0000000596
2245,0.0000438690,0.1570886374,0.0000438690,-0.0000000596
2246,0.0000432134,0.1570886374,0.0000432134,-0.0000000596
2247,0.0000432730,0.1570886374,0.0000432730,0.0000000000
2248,0.0000441670,0.1570886374,0.0000441670,0.0000000000
2249,0.0000458956,0.1570886374,0.0000458956,-0.0000000596
2250,0.0000483394,0.1570886374,0.0000483394,-0.0000000596
2251,0.0000512600,0.1570886374,0.0000512600,-0.0000000596
2252,0.0000543594,0.1570886374,0.0000543594,-0.0000000596
2253,0.0000572801,0.1570886374,0.0000572801,-0.0000000596
2254,0.0000596642,0.1570886374,0.0000596642,-0.0000000596
2255,0.0000612140,0.1570886374,0.0000612140,-0.0000000596
2256,0.0000616312,0.1570886374,0.0000616312,-0.0000000596
2257,0.0000607371,0.1570886374,0.0000607371,-0.0000000596
2258,0.0000584722,0.1570886374,0.0000584722,-0.0000000596
2259,0.0000548959,0.1570886374,0.0000548959,-0.0000000596
2260,0.0000501871,0.1570886374,0.0000501871,-0.0000000596
2261,0.0000446439,0.1570886374,0.0000446439,-0.0000000596
2262,0.0000386238,0.1570886374,0.0000386238,-0.0000000596
2263,0.0000325441,0.1570886374,0.0000325441,-0.0000000596
2264,0.0000268221,0.1570886374,0.0000268221,-0.0000000596
2265,0.0000218749,0.1570886374,0.0000218749,-0.0000000596
2266,0.0000180602,0.1570886374,0.0000180602,-0.0000000596
2267,0.0000156760,0.1570886374,0.0000156760,-0.0000000596
2268,0.0000149012,0.1570886374,0.0000149012,-0.0000000596
2269,0.0000158548,0.1570886374,0.0000158548,-0.0000000596
2270,0.0000185370,0.1570886374,0.0000185370,-0.0000000596
2271,0.0000228286,0.1570886374,0.0000228286,0.0000000000
2272,0.0000284910,0.1570886374,0.0000284910,0.0000000000
2273,0.0000352263,0.1570886374,0.0000352263,-0.0000000596
2274,0.0000426769,0.1570886374,0.0000426769,-0.0000000596
2275,0.0000504255,0.1570886374,0.0000504255,-0.0000000596
2276,0.0000579953,0.1570886374,0.0000579953,-0.0000000596
2277,0.0000649095,0.1570886374,0.0000649095,-0.0000000596
2278,0.0000707507,0.1570886374,0.0000707507,-0.0000000596
2279,0.0000751615,0.1570886374,0.0000751615,-0.0000000596
2280,0.0000778437,0.1570886374,0.0000778437,-0.0000000596
2281,0.0000786185,0.1570886374,0.0000786185,-0.0000000596
2282,0.0000774264,0.1570886374,0.0000774264,-0.0000000596
2283,0.0000743270,0.1570886374,0.0000743270,-0.0000000596
2284,0.0000694990,0.1570886374,0.0000694990,-0.0000000596
2285,0.0000632405,0.1570886374,0.0000632405,-0.0000000596
2286,0.0000559688,0.1570886374,0.0000559688,-0.0000000596
2287,0.0000481606,0.1570886374,0.0000481606,-0.0000000596
2288,0.0000403523,0.1570886374,0.0000403523,-0.0000000596
2289,0.0000330806,0.1570886374,0.0000330806,-0.0000000596
2290,0.0000268817,0.1570886374,0.0000268817,-0.0000000596
2291,0.0000221729,0.1570886374,0.0000221729,-0.0000000596
2292,0.0000192523,0.1570886374,0.0000192523,-0.0000000596
2293,0.0000182390,0.1570886374,0.0000182390,-0.0000000596
2294,0.0000191331,0.1570886374,0.0000191331,-0.0000000596
2295,0.0000218153,0.1570886374,0.0000218153,0.0000000000
2296,0.0000260472,0.1570886374,0.0000260472,0.0000000000
2297,0.0000314713,0.1570886374,0.0000314713,-0.0000000596
2298,0.0000377297,0.1570886374,0.0000377297,-0.0000000596
2299,0.0000443459,0.1570886374,0.0000443459,-0.0000000596
2300,0.0000508428,0.1570886374,0.0000508428,-0.0000000596
2301,0.0000568032,0.1570886374,0.0000568032,-0.0000000596
2302,0.0000618696,0.1570886374,0.0000618696,-0.0000000596
2303,0.0000657439,0.1570886374,0.0000657439,-0.0000000596
2304,0.0000681877,0.1570886374,0.0000681877,-0.0000000596
2305,0.0000690222,0.1570886374,0.0000690222,-0.0000000596
2306,0.0000681877,0.1570886374,0.0000681877,-0.0000000596
2307,0.0000657439,0.1570886374,0.0000657439,-0.0000000596
2308,0.0000618696,0.1570886374,0.0000618696,-0.0000000596
2309,0.0000568032,0.1570886374,0.0000568032,-0.0000000596
2310,0.0000508428,0.1570886374,0.0000508428,-0.0000000596
2311,0.0000443459,0.1570886374,0.0000443459,-0.0000000596
2312,0.0000377297,0.1570886374,0.0000377297,-0.0000000596
2313,0.0000314116,0.1570886374,0.0000314116,-0.0000000596
2314,0.0000258088,0.1570886374,0.0000258088,-0.0000000596
2315,0.0000213385,0.1570886374,0.0000213385,-0.0000000596
2316,0.0000183582,0.1570886374,0.0000183582,-0.0000000596
2317,0.0000171065,0.1570886374,0.0000171065,-0.0000000596
2318,0.0000177026,0.1570886374,0.0000177026,-0.0000000596
2319,0.0000202060,0.1570886374,0.0000202060,0.0000000000
2320,0.0000244975,0.1570886374,0.0000244975,0.0000000000
2321,0.0000303388,0.1570886374,0.0000303388,-0.0000000596
2322,0.0000373721,0.1570886374,0.0000373721,-0.0000000596
2323,0.0000451803,0.1570886374,0.0000451803,-0.0000000596
2324,0.0000532866,0.1570886374,0.0000532866,-0.0000000596
2325,0.0000612140,0.1570886374,0.0000612140,-0.0000000596
2326,0.0000684261,0.1570886374,0.0000684261,-0.0000000596
2327,0.0000744462,0.1570886374,0.0000744462,-0.0000000596
2328,0.0000788569,0.1570886374,0.0000788569,-0.0000000596
