filter_name,order,cutoff,type,structure,time_seconds
cheby1,4,1000,float64,DF2,9.037873
cheby1,4,1000,float64,DF2,9.02205
cheby1,4,1000,float64,DF2,9.054356
cheby1,4,1000,float64,DF2,9.031487
cheby1,4,1000,float64,DF2,9.010264
cheby1,4,1000,float64,DF2,9.026661
cheby1,4,1000,float64,DF2,9.104835
cheby1,4,1000,float64,DF2,8.97053
cheby1,4,1000,float64,DF2,9.007429
cheby1,4,1000,float64,DF2,9.076269
cheby1,4,1000,float64,DF2,9.028209
cheby1,4,1000,float64,DF2,9.160435
cheby1,4,1000,float64,DF2,9.069372
cheby1,4,1000,float64,DF2,9.012843
cheby1,4,1000,float64,DF2,9.003204
cheby1,4,1000,float64,DF2,9.017164
cheby1,4,1000,float64,DF2,9.091404
cheby1,4,1000,float64,DF2,8.980684
cheby1,4,1000,float64,DF2,9.003116
cheby1,4,1000,float64,TDF2,5.048975
cheby1,4,1000,float64,TDF2,4.974122
cheby1,4,1000,float64,TDF2,4.99006
cheby1,4,1000,float64,TDF2,4.979572
cheby1,4,1000,float64,TDF2,5.010042
cheby1,4,1000,float64,TDF2,5.004163
cheby1,4,1000,float64,TDF2,5.056821
cheby1,4,1000,float64,TDF2,5.005593
cheby1,4,1000,float64,TDF2,5.00741
cheby1,4,1000,float64,TDF2,5.004838
cheby1,4,1000,float64,TDF2,5.013819
cheby1,4,1000,float64,TDF2,4.98459
cheby1,4,1000,float64,TDF2,5.084377
cheby1,4,1000,float64,TDF2,5.002044
cheby1,4,1000,float64,TDF2,4.973662
cheby1,4,1000,float64,TDF2,4.995797
cheby1,4,1000,float64,TDF2,4.996492
cheby1,4,1000,float64,TDF2,4.996372
cheby1,4,1000,float64,TDF2,5.07444
cheby1,4,1000,float64,TDF2,4.994426
cheby1,4,1000,float64,CASCADE,6.528438
cheby1,4,1000,float64,CASCADE,6.546766
cheby1,4,1000,float64,CASCADE,6.504533
cheby1,4,1000,float64,CASCADE,6.649717
cheby1,4,1000,float64,CASCADE,6.503486
cheby1,4,1000,float64,CASCADE,6.518377
cheby1,4,1000,float64,CASCADE,6.518196
cheby1,4,1000,float64,CASCADE,6.530961
cheby1,4,1000,float64,CASCADE,6.580149
cheby1,4,1000,float64,CASCADE,6.553643
cheby1,4,1000,float64,CASCADE,6.553706
cheby1,4,1000,float64,CASCADE,6.515204
cheby1,4,1000,float64,CASCADE,6.659904
cheby1,4,1000,float64,CASCADE,6.601739
cheby1,4,1000,float64,CASCADE,6.524516
cheby1,4,1000,float64,CASCADE,6.550051
cheby1,4,1000,float64,CASCADE,6.573915
cheby1,4,1000,float64,CASCADE,6.59835
cheby1,4,1000,float64,CASCADE,6.505999
cheby1,4,1000,float64,CASCADE,6.510482
cheby1,4,1000,float32,DF1,10.233807
cheby1,4,1000,float32,DF1,10.265615
cheby1,4,1000,float32,DF1,10.18056
cheby1,4,1000,float32,DF1,10.151401
cheby1,4,1000,float32,DF1,10.272297
cheby1,4,1000,float32,DF1,10.16889
cheby1,4,1000,float32,DF1,10.174422
cheby1,4,1000,float32,DF1,10.249533
cheby1,4,1000,float32,DF1,10.159665
cheby1,4,1000,float32,DF1,10.143024
cheby1,4,1000,float32,DF1,10.228342
cheby1,4,1000,float32,DF1,10.186976
cheby1,4,1000,float32,DF1,10.188365
cheby1,4,1000,float32,DF1,10.207962
cheby1,4,1000,float32,DF1,10.170587
cheby1,4,1000,float32,DF1,10.240141
cheby1,4,1000,float32,DF1,10.675052
cheby1,4,1000,float32,DF1,10.18125
cheby1,4,1000,float32,DF1,10.21907
cheby1,4,1000,float32,DF1,10.147916
cheby1,4,1000,float32,DF2,10.928852
cheby1,4,1000,float32,DF2,11.034425
cheby1,4,1000,float32,DF2,10.884048
cheby1,4,1000,float32,DF2,10.918815
cheby1,4,1000,float32,DF2,10.988577
cheby1,4,1000,float32,DF2,10.893653
cheby1,4,1000,float32,DF2,10.958697
cheby1,4,1000,float32,DF2,11.023922
cheby1,4,1000,float32,DF2,10.932051
cheby1,4,1000,float32,DF2,10.994166
cheby1,4,1000,float32,DF2,10.911157
cheby1,4,1000,float32,DF2,10.957211
cheby1,4,1000,float32,DF2,10.981802
cheby1,4,1000,float32,DF2,10.928066
cheby1,4,1000,float32,DF2,10.931715
cheby1,4,1000,float32,DF2,11.000523
cheby1,4,1000,float32,DF2,10.944646
cheby1,4,1000,float32,DF2,11.001029
cheby1,4,1000,float32,DF2,11.003543
cheby1,4,1000,float32,DF2,10.907227
cheby1,4,1000,float32,TDF2,6.659306
cheby1,4,1000,float32,TDF2,6.758803
cheby1,4,1000,float32,TDF2,6.664805
cheby1,4,1000,float32,TDF2,6.64479
cheby1,4,1000,float32,TDF2,6.740134
cheby1,4,1000,float32,TDF2,6.758795
cheby1,4,1000,float32,TDF2,6.635949
cheby1,4,1000,float32,TDF2,6.695243
cheby1,4,1000,float32,TDF2,6.660023
cheby1,4,1000,float32,TDF2,6.659585
cheby1,4,1000,float32,TDF2,6.809807
cheby1,4,1000,float32,TDF2,6.653224
cheby1,4,1000,float32,TDF2,6.657654
cheby1,4,1000,float32,TDF2,6.70218
cheby1,4,1000,float32,TDF2,6.755703
cheby1,4,1000,float32,TDF2,6.64627
cheby1,4,1000,float32,TDF2,6.714985
cheby1,4,1000,float32,TDF2,6.663259
cheby1,4,1000,float32,TDF2,6.645146
cheby1,4,1000,float32,TDF2,6.791329
cheby1,4,1000,float32,CASCADE,9.305636
cheby1,4,1000,float32,CASCADE,9.301989
cheby1,4,1000,float32,CASCADE,9.317066
cheby1,4,1000,float32,CASCADE,9.299991
cheby1,4,1000,float32,CASCADE,9.302804
cheby1,4,1000,float32,CASCADE,9.402059
cheby1,4,1000,float32,CASCADE,9.317058
cheby1,4,1000,float32,CASCADE,9.284907
cheby1,4,1000,float32,CASCADE,9.318344
cheby1,4,1000,float32,CASCADE,9.359542
cheby1,4,1000,float32,CASCADE,9.322037
cheby1,4,1000,float32,CASCADE,9.30199
cheby1,4,1000,float32,CASCADE,9.411794
cheby1,4,1000,float32,CASCADE,9.332492
cheby1,4,1000,float32,CASCADE,9.32135
cheby1,4,1000,float32,CASCADE,9.408637
cheby1,4,1000,float32,CASCADE,9.305342
cheby1,4,1000,float32,CASCADE,9.303458
cheby1,4,1000,float32,CASCADE,9.387751
cheby1,4,1000,float32,CASCADE,9.321055
cheby1,4,1000,float16,DF1,11.722427
cheby1,4,1000,float16,DF1,11.818745
cheby1,4,1000,float16,DF1,11.699147
cheby1,4,1000,float16,DF1,11.714811
cheby1,4,1000,float16,DF1,11.841674
cheby1,4,1000,float16,DF1,11.703942
cheby1,4,1000,float16,DF1,11.849376
cheby1,4,1000,float16,DF1,11.73982
cheby1,4,1000,float16,DF1,11.735781
cheby1,4,1000,float16,DF1,11.835316
cheby1,4,1000,float16,DF1,11.725519
cheby1,4,1000,float16,DF1,11.781307
cheby1,4,1000,float16,DF1,11.78507
cheby1,4,1000,float16,DF1,11.749158
cheby1,4,1000,float16,DF1,11.788531
cheby1,4,1000,float16,DF1,11.790221
cheby1,4,1000,float16,DF1,11.783223
cheby1,4,1000,float16,DF1,11.701289
cheby1,4,1000,float16,DF1,11.77377
cheby1,4,1000,float16,DF1,11.829563
cheby1,4,1000,float16,DF2,11.383037
cheby1,4,1000,float16,DF2,11.409685
cheby1,4,1000,float16,DF2,11.460138
cheby1,4,1000,float16,DF2,11.375861
cheby1,4,1000,float16,DF2,11.492353
cheby1,4,1000,float16,DF2,11.393719
cheby1,4,1000,float16,DF2,11.379459
cheby1,4,1000,float16,DF2,11.481098
cheby1,4,1000,float16,DF2,11.420245
cheby1,4,1000,float16,DF2,11.425573
cheby1,4,1000,float16,DF2,11.35455
cheby1,4,1000,float16,DF2,11.371877
cheby1,4,1000,float16,DF2,11.54067
cheby1,4,1000,float16,DF2,11.357807
cheby1,4,1000,float16,DF2,11.359263
cheby1,4,1000,float16,DF2,11.481346
cheby1,4,1000,float16,DF2,11.367734
cheby1,4,1000,float16,DF2,11.426411
cheby1,4,1000,float16,DF2,11.350379
cheby1,4,1000,float16,DF2,11.409268
cheby1,4,1000,float16,TDF2,7.974035
cheby1,4,1000,float16,TDF2,7.940865
cheby1,4,1000,float16,TDF2,7.897371
cheby1,4,1000,float16,TDF2,7.947588
cheby1,4,1000,float16,TDF2,8.057814
cheby1,4,1000,float16,TDF2,7.891181
cheby1,4,1000,float16,TDF2,7.929181
cheby1,4,1000,float16,TDF2,7.893309
cheby1,4,1000,float16,TDF2,8.039262
cheby1,4,1000,float16,TDF2,7.913306
cheby1,4,1000,float16,TDF2,7.886587
cheby1,4,1000,float16,TDF2,7.991423
cheby1,4,1000,float16,TDF2,7.954587
cheby1,4,1000,float16,TDF2,7.916175
cheby1,4,1000,float16,TDF2,7.896835
cheby1,4,1000,float16,TDF2,8.018272
cheby1,4,1000,float16,TDF2,7.930888
cheby1,4,1000,float16,TDF2,7.87136
cheby1,4,1000,float16,TDF2,7.9329
cheby1,4,1000,float16,TDF2,7.948896
cheby1,4,1000,float16,CASCADE,9.577406
cheby1,4,1000,float16,CASCADE,9.522242
cheby1,4,1000,float16,CASCADE,9.670598
cheby1,4,1000,float16,CASCADE,9.52454
cheby1,4,1000,float16,CASCADE,9.527178
cheby1,4,1000,float16,CASCADE,9.646448
cheby1,4,1000,float16,CASCADE,9.538146
cheby1,4,1000,float16,CASCADE,9.539739
cheby1,4,1000,float16,CASCADE,9.562829
cheby1,4,1000,float16,CASCADE,9.612381
cheby1,4,1000,float16,CASCADE,9.478273
cheby1,4,1000,float16,CASCADE,9.552061
cheby1,4,1000,float16,CASCADE,9.583439
cheby1,4,1000,float16,CASCADE,9.53664
cheby1,4,1000,float16,CASCADE,9.54152
cheby1,4,1000,float16,CASCADE,9.624503
cheby1,4,1000,float16,CASCADE,9.555097
cheby1,4,1000,float16,CASCADE,9.549523
cheby1,4,1000,float16,CASCADE,9.678094
cheby1,4,1000,float16,CASCADE,9.528087
cheby1,4,2000,float64,DF1,8.71172
cheby1,4,2000,float64,DF1,8.818571
cheby1,4,2000,float64,DF1,8.743526
cheby1,4,2000,float64,DF1,8.745933
cheby1,4,2000,float64,DF1,8.697834
cheby1,4,2000,float64,DF1,8.788753
cheby1,4,2000,float64,DF1,8.743649
cheby1,4,2000,float64,DF1,8.759005
cheby1,4,2000,float64,DF1,8.819941
cheby1,4,2000,float64,DF1,8.71879
cheby1,4,2000,float64,DF1,8.74894
cheby1,4,2000,float64,DF1,8.749421
cheby1,4,2000,float64,DF1,8.753479
cheby1,4,2000,float64,DF1,8.747787
cheby1,4,2000,float64,DF1,8.752047
cheby1,4,2000,float64,DF1,8.817919
cheby1,4,2000,float64,DF1,8.69165
cheby1,4,2000,float64,DF1,8.742116
cheby1,4,2000,float64,DF1,8.834574
cheby1,4,2000,float64,DF1,8.753187
cheby1,4,2000,float64,DF2,8.956228
cheby1,4,2000,float64,DF2,9.024498
cheby1,4,2000,float64,DF2,9.10043
cheby1,4,2000,float64,DF2,9.049628
cheby1,4,2000,float64,DF2,9.02587
cheby1,4,2000,float64,DF2,9.10861
cheby1,4,2000,float64,DF2,9.006023
cheby1,4,2000,float64,DF2,8.995796
cheby1,4,2000,float64,DF2,9.121945
cheby1,4,2000,float64,DF2,9.021913
cheby1,4,2000,float64,DF2,8.970011
cheby1,4,2000,float64,DF2,9.002731
cheby1,4,2000,float64,DF2,9.094303
cheby1,4,2000,float64,DF2,9.012377
cheby1,4,2000,float64,DF2,9.000271
cheby1,4,2000,float64,DF2,9.039496
cheby1,4,2000,float64,DF2,9.021381
cheby1,4,2000,float64,DF2,9.004554
cheby1,4,2000,float64,DF2,9.083459
cheby1,4,2000,float64,DF2,9.037529
cheby1,4,2000,float64,TDF2,4.984861
cheby1,4,2000,float64,TDF2,5.000519
cheby1,4,2000,float64,TDF2,4.971824
cheby1,4,2000,float64,TDF2,5.059708
cheby1,4,2000,float64,TDF2,4.995653
cheby1,4,2000,float64,TDF2,4.980915
cheby1,4,2000,float64,TDF2,4.995453
cheby1,4,2000,float64,TDF2,4.975245
cheby1,4,2000,float64,TDF2,5.001537
cheby1,4,2000,float64,TDF2,5.055924
cheby1,4,2000,float64,TDF2,5.002751
cheby1,4,2000,float64,TDF2,4.975777
cheby1,4,2000,float64,TDF2,5.00066
cheby1,4,2000,float64,TDF2,4.987545
cheby1,4,2000,float64,TDF2,4.981515
cheby1,4,2000,float64,TDF2,5.048117
cheby1,4,2000,float64,TDF2,5.064182
cheby1,4,2000,float64,TDF2,4.975441
cheby1,4,2000,float64,TDF2,4.991811
cheby1,4,2000,float64,TDF2,4.989781
cheby1,4,2000,float64,CASCADE,6.521307
cheby1,4,2000,float64,CASCADE,6.604773
cheby1,4,2000,float64,CASCADE,6.548425
cheby1,4,2000,float64,CASCADE,6.518515
cheby1,4,2000,float64,CASCADE,6.536492
cheby1,4,2000,float64,CASCADE,6.553857
cheby1,4,2000,float64,CASCADE,6.591028
cheby1,4,2000,float64,CASCADE,6.527813
cheby1,4,2000,float64,CASCADE,6.519527
cheby1,4,2000,float64,CASCADE,6.571927
cheby1,4,2000,float64,CASCADE,6.57841
cheby1,4,2000,float64,CASCADE,6.521129
cheby1,4,2000,float64,CASCADE,6.611791
cheby1,4,2000,float64,CASCADE,6.526414
cheby1,4,2000,float64,CASCADE,6.485491
cheby1,4,2000,float64,CASCADE,6.605783
cheby1,4,2000,float64,CASCADE,6.523671
cheby1,4,2000,float64,CASCADE,6.526813
cheby1,4,2000,float64,CASCADE,6.52124
cheby1,4,2000,float64,CASCADE,6.639486
cheby1,4,2000,float32,DF1,10.159715
cheby1,4,2000,float32,DF1,10.170723
cheby1,4,2000,float32,DF1,10.289143
cheby1,4,2000,float32,DF1,10.15035
cheby1,4,2000,float32,DF1,10.148501
cheby1,4,2000,float32,DF1,10.237014
cheby1,4,2000,float32,DF1,10.15582
cheby1,4,2000,float32,DF1,10.183283
cheby1,4,2000,float32,DF1,10.281116
cheby1,4,2000,float32,DF1,10.169974
cheby1,4,2000,float32,DF1,10.157424
cheby1,4,2000,float32,DF1,10.281756
cheby1,4,2000,float32,DF1,10.172038
cheby1,4,2000,float32,DF1,10.160703
cheby1,4,2000,float32,DF1,10.253223
cheby1,4,2000,float32,DF1,10.174486
cheby1,4,2000,float32,DF1,10.176615
cheby1,4,2000,float32,DF1,10.241342
cheby1,4,2000,float32,DF1,10.227819
cheby1,4,2000,float32,DF1,10.286525
cheby1,4,2000,float32,DF2,11.016478
cheby1,4,2000,float32,DF2,10.926554
cheby1,4,2000,float32,DF2,10.909502
cheby1,4,2000,float32,DF2,11.014452
cheby1,4,2000,float32,DF2,10.982685
cheby1,4,2000,float32,DF2,10.985575
cheby1,4,2000,float32,DF2,10.918334
cheby1,4,2000,float32,DF2,10.925783
cheby1,4,2000,float32,DF2,11.004117
cheby1,4,2000,float32,DF2,10.909885
cheby1,4,2000,float32,DF2,10.978732
cheby1,4,2000,float32,DF2,10.962704
cheby1,4,2000,float32,DF2,10.91555
cheby1,4,2000,float32,DF2,10.928478
cheby1,4,2000,float32,DF2,10.979571
cheby1,4,2000,float32,DF2,10.962608
cheby1,4,2000,float32,DF2,10.946798
cheby1,4,2000,float32,DF2,10.921396
cheby1,4,2000,float32,DF2,10.925873
cheby1,4,2000,float32,DF2,10.996375
cheby1,4,2000,float32,TDF2,6.713155
cheby1,4,2000,float32,TDF2,6.667657
cheby1,4,2000,float32,TDF2,6.655245
cheby1,4,2000,float32,TDF2,6.808358
cheby1,4,2000,float32,TDF2,6.656075
cheby1,4,2000,float32,TDF2,6.662812
cheby1,4,2000,float32,TDF2,6.704328
cheby1,4,2000,float32,TDF2,6.67999
cheby1,4,2000,float32,TDF2,6.77007
cheby1,4,2000,float32,TDF2,6.692762
cheby1,4,2000,float32,TDF2,6.633406
cheby1,4,2000,float32,TDF2,6.648374
cheby1,4,2000,float32,TDF2,6.783738
cheby1,4,2000,float32,TDF2,6.668621
cheby1,4,2000,float32,TDF2,6.649324
cheby1,4,2000,float32,TDF2,6.744653
cheby1,4,2000,float32,TDF2,6.657344
cheby1,4,2000,float32,TDF2,6.788681
cheby1,4,2000,float32,TDF2,6.712385
cheby1,4,2000,float32,TDF2,6.670136
cheby1,4,2000,float32,CASCADE,9.302488
cheby1,4,2000,float32,CASCADE,9.360291
cheby1,4,2000,float32,CASCADE,9.321675
cheby1,4,2000,float32,CASCADE,9.344721
cheby1,4,2000,float32,CASCADE,9.352332
cheby1,4,2000,float32,CASCADE,9.311131
cheby1,4,2000,float32,CASCADE,9.326991
cheby1,4,2000,float32,CASCADE,9.395535
cheby1,4,2000,float32,CASCADE,9.313064
cheby1,4,2000,float32,CASCADE,9.321189
cheby1,4,2000,float32,CASCADE,9.431083
cheby1,4,2000,float32,CASCADE,9.253357
cheby1,4,2000,float32,CASCADE,9.2801
cheby1,4,2000,float32,CASCADE,9.286814
cheby1,4,2000,float32,CASCADE,9.395561
cheby1,4,2000,float32,CASCADE,9.343078
cheby1,4,2000,float32,CASCADE,9.422774
cheby1,4,2000,float32,CASCADE,9.421498
cheby1,4,2000,float32,CASCADE,9.331098
cheby1,4,2000,float32,CASCADE,9.297344
cheby1,4,2000,float16,DF1,11.261357
cheby1,4,2000,float16,DF1,11.130574
cheby1,4,2000,float16,DF1,11.11634
cheby1,4,2000,float16,DF1,11.24569
cheby1,4,2000,float16,DF1,11.196385
cheby1,4,2000,float16,DF1,11.37818
cheby1,4,2000,float16,DF1,11.133753
cheby1,4,2000,float16,DF1,11.126723
cheby1,4,2000,float16,DF1,11.26755
cheby1,4,2000,float16,DF1,11.121874
cheby1,4,2000,float16,DF1,11.123601
cheby1,4,2000,float16,DF1,11.16525
cheby1,4,2000,float16,DF1,11.154775
cheby1,4,2000,float16,DF1,11.2623
cheby1,4,2000,float16,DF1,11.1324
cheby1,4,2000,float16,DF1,11.129946
cheby1,4,2000,float16,DF1,11.212477
cheby1,4,2000,float16,DF1,11.216189
cheby1,4,2000,float16,DF1,11.213605
cheby1,4,2000,float16,DF1,11.243287
cheby1,4,2000,float16,DF2,11.038564
cheby1,4,2000,float16,DF2,11.229889
cheby1,4,2000,float16,DF2,11.061389
cheby1,4,2000,float16,DF2,11.071701
cheby1,4,2000,float16,DF2,11.159918
cheby1,4,2000,float16,DF2,11.072468
cheby1,4,2000,float16,DF2,11.078374
cheby1,4,2000,float16,DF2,11.198085
cheby1,4,2000,float16,DF2,11.037021
cheby1,4,2000,float16,DF2,11.130914
cheby1,4,2000,float16,DF2,11.141311
cheby1,4,2000,float16,DF2,11.105221
cheby1,4,2000,float16,DF2,11.138335
cheby1,4,2000,float16,DF2,11.065098
cheby1,4,2000,float16,DF2,11.070538
cheby1,4,2000,float16,DF2,11.187011
cheby1,4,2000,float16,DF2,11.183382
cheby1,4,2000,float16,DF2,11.067587
cheby1,4,2000,float16,DF2,11.186963
cheby1,4,2000,float16,DF2,11.080582
cheby1,4,2000,float16,TDF2,7.303135
cheby1,4,2000,float16,TDF2,7.377434
cheby1,4,2000,float16,TDF2,7.322058
cheby1,4,2000,float16,TDF2,7.297811
cheby1,4,2000,float16,TDF2,7.34501
cheby1,4,2000,float16,TDF2,7.388474
cheby1,4,2000,float16,TDF2,7.366879
cheby1,4,2000,float16,TDF2,7.291676
cheby1,4,2000,float16,TDF2,7.340614
cheby1,4,2000,float16,TDF2,7.388727
cheby1,4,2000,float16,TDF2,7.353119
cheby1,4,2000,float16,TDF2,7.308215
cheby1,4,2000,float16,TDF2,7.355575
cheby1,4,2000,float16,TDF2,7.361483
cheby1,4,2000,float16,TDF2,7.286875
cheby1,4,2000,float16,TDF2,7.33388
cheby1,4,2000,float16,TDF2,7.291352
cheby1,4,2000,float16,TDF2,7.416523
cheby1,4,2000,float16,TDF2,7.284828
cheby1,4,2000,float16,TDF2,7.357742
cheby1,4,2000,float16,CASCADE,9.527984
cheby1,4,2000,float16,CASCADE,9.638929
cheby1,4,2000,float16,CASCADE,9.532493
cheby1,4,2000,float16,CASCADE,9.469726
cheby1,4,2000,float16,CASCADE,9.644282
cheby1,4,2000,float16,CASCADE,9.50433
cheby1,4,2000,float16,CASCADE,9.56908
cheby1,4,2000,float16,CASCADE,9.647468
cheby1,4,2000,float16,CASCADE,9.513145
cheby1,4,2000,float16,CASCADE,9.562923
cheby1,4,2000,float16,CASCADE,9.601845
cheby1,4,2000,float16,CASCADE,9.51652
cheby1,4,2000,float16,CASCADE,9.503667
cheby1,4,2000,float16,CASCADE,9.618925
cheby1,4,2000,float16,CASCADE,9.471139
cheby1,4,2000,float16,CASCADE,9.539181
cheby1,4,2000,float16,CASCADE,9.624641
cheby1,4,2000,float16,CASCADE,9.508841
cheby1,4,2000,float16,CASCADE,9.559236
cheby1,4,2000,float16,CASCADE,9.533965
cheby1,4,5000,float64,DF1,8.837445
cheby1,4,5000,float64,DF1,8.70617
cheby1,4,5000,float64,DF1,8.736279
cheby1,4,5000,float64,DF1,8.855531
cheby1,4,5000,float64,DF1,8.742049
cheby1,4,5000,float64,DF1,8.717334
cheby1,4,5000,float64,DF1,8.848959
cheby1,4,5000,float64,DF1,8.753667
cheby1,4,5000,float64,DF1,8.75632
cheby1,4,5000,float64,DF1,8.694654
cheby1,4,5000,float64,DF1,9.143557
cheby1,4,5000,float64,DF1,8.823176
cheby1,4,5000,float64,DF1,8.727003
cheby1,4,5000,float64,DF1,8.825325
cheby1,4,5000,float64,DF1,8.700216
cheby1,4,5000,float64,DF1,8.721705
cheby1,4,5000,float64,DF1,8.723116
cheby1,4,5000,float64,DF1,8.80555
cheby1,4,5000,float64,DF1,8.702088
cheby1,4,5000,float64,DF1,8.732527
cheby1,4,5000,float64,DF2,9.123385
cheby1,4,5000,float64,DF2,9.023462
cheby1,4,5000,float64,DF2,8.969377
cheby1,4,5000,float64,DF2,9.057215
cheby1,4,5000,float64,DF2,9.010755
cheby1,4,5000,float64,DF2,9.018705
cheby1,4,5000,float64,DF2,9.020156
cheby1,4,5000,float64,DF2,9.066025
cheby1,4,5000,float64,DF2,8.993547
cheby1,4,5000,float64,DF2,9.027304
cheby1,4,5000,float64,DF2,9.08377
cheby1,4,5000,float64,DF2,9.000975
cheby1,4,5000,float64,DF2,8.954395
cheby1,4,5000,float64,DF2,9.087897
cheby1,4,5000,float64,DF2,9.000593
cheby1,4,5000,float64,DF2,9.017379
cheby1,4,5000,float64,DF2,9.039994
cheby1,4,5000,float64,DF2,9.091274
cheby1,4,5000,float64,DF2,8.978439
cheby1,4,5000,float64,DF2,9.013836
cheby1,4,5000,float64,TDF2,5.034189
cheby1,4,5000,float64,TDF2,5.068149
cheby1,4,5000,float64,TDF2,4.986088
cheby1,4,5000,float64,TDF2,5.004914
cheby1,4,5000,float64,TDF2,4.987659
cheby1,4,5000,float64,TDF2,4.981101
cheby1,4,5000,float64,TDF2,5.054717
cheby1,4,5000,float64,TDF2,5.028558
cheby1,4,5000,float64,TDF2,4.994053
cheby1,4,5000,float64,TDF2,4.995933
cheby1,4,5000,float64,TDF2,4.985795
cheby1,4,5000,float64,TDF2,4.992162
cheby1,4,5000,float64,TDF2,5.011588
cheby1,4,5000,float64,TDF2,5.011554
cheby1,4,5000,float64,TDF2,4.993577
cheby1,4,5000,float64,TDF2,4.987842
cheby1,4,5000,float64,TDF2,4.989291
cheby1,4,5000,float64,TDF2,5.021922
cheby1,4,5000,float64,TDF2,5.107032
cheby1,4,5000,float64,TDF2,5.044073
cheby1,4,5000,float64,CASCADE,6.465657
cheby1,4,5000,float64,CASCADE,6.533042
cheby1,4,5000,float64,CASCADE,6.503655
cheby1,4,5000,float64,CASCADE,6.593037
cheby1,4,5000,float64,CASCADE,6.558406
cheby1,4,5000,float64,CASCADE,6.49805
cheby1,4,5000,float64,CASCADE,6.49445
cheby1,4,5000,float64,CASCADE,6.5719
cheby1,4,5000,float64,CASCADE,6.589175
cheby1,4,5000,float64,CASCADE,6.516944
cheby1,4,5000,float64,CASCADE,6.49804
cheby1,4,5000,float64,CASCADE,6.536792
cheby1,4,5000,float64,CASCADE,6.5677
cheby1,4,5000,float64,CASCADE,6.531629
cheby1,4,5000,float64,CASCADE,6.587693
cheby1,4,5000,float64,CASCADE,6.488408
cheby1,4,5000,float64,CASCADE,6.547374
cheby1,4,5000,float64,CASCADE,6.64541
cheby1,4,5000,float64,CASCADE,6.510057
cheby1,4,5000,float64,CASCADE,6.498146
cheby1,4,5000,float32,DF1,10.166526
cheby1,4,5000,float32,DF1,10.219324
cheby1,4,5000,float32,DF1,10.158167
cheby1,4,5000,float32,DF1,10.20014
cheby1,4,5000,float32,DF1,10.224247
cheby1,4,5000,float32,DF1,10.135651
cheby1,4,5000,float32,DF1,10.151443
cheby1,4,5000,float32,DF1,10.323685
cheby1,4,5000,float32,DF1,10.152034
cheby1,4,5000,float32,DF1,10.141557
cheby1,4,5000,float32,DF1,10.235323
cheby1,4,5000,float32,DF1,10.144882
cheby1,4,5000,float32,DF1,10.157098
cheby1,4,5000,float32,DF1,10.270349
cheby1,4,5000,float32,DF1,10.151948
cheby1,4,5000,float32,DF1,10.147439
cheby1,4,5000,float32,DF1,10.219786
cheby1,4,5000,float32,DF1,10.144159
cheby1,4,5000,float32,DF1,10.20046
cheby1,4,5000,float32,DF1,10.204711
cheby1,4,5000,float32,DF2,10.940127
cheby1,4,5000,float32,DF2,10.982204
cheby1,4,5000,float32,DF2,10.978919
cheby1,4,5000,float32,DF2,10.966026
cheby1,4,5000,float32,DF2,11.034343
cheby1,4,5000,float32,DF2,10.907206
cheby1,4,5000,float32,DF2,10.887395
cheby1,4,5000,float32,DF2,11.037397
cheby1,4,5000,float32,DF2,10.910066
cheby1,4,5000,float32,DF2,10.918693
cheby1,4,5000,float32,DF2,10.988724
cheby1,4,5000,float32,DF2,10.904112
cheby1,4,5000,float32,DF2,11.016392
cheby1,4,5000,float32,DF2,10.929518
cheby1,4,5000,float32,DF2,10.901843
cheby1,4,5000,float32,DF2,10.985572
cheby1,4,5000,float32,DF2,10.923896
cheby1,4,5000,float32,DF2,10.92068
cheby1,4,5000,float32,DF2,10.995036
cheby1,4,5000,float32,DF2,10.964986
cheby1,4,5000,float32,TDF2,6.643847
cheby1,4,5000,float32,TDF2,6.752522
cheby1,4,5000,float32,TDF2,6.680639
cheby1,4,5000,float32,TDF2,6.64518
cheby1,4,5000,float32,TDF2,6.646624
cheby1,4,5000,float32,TDF2,6.709113
cheby1,4,5000,float32,TDF2,6.774927
cheby1,4,5000,float32,TDF2,6.669924
cheby1,4,5000,float32,TDF2,6.688681
cheby1,4,5000,float32,TDF2,6.647735
cheby1,4,5000,float32,TDF2,6.723353
cheby1,4,5000,float32,TDF2,6.680641
cheby1,4,5000,float32,TDF2,6.661752
cheby1,4,5000,float32,TDF2,6.637396
cheby1,4,5000,float32,TDF2,6.714456
cheby1,4,5000,float32,TDF2,6.751493
cheby1,4,5000,float32,TDF2,6.651215
cheby1,4,5000,float32,TDF2,6.709763
cheby1,4,5000,float32,TDF2,6.656822
cheby1,4,5000,float32,TDF2,6.710761
cheby1,4,5000,float32,CASCADE,9.309093
cheby1,4,5000,float32,CASCADE,9.286889
cheby1,4,5000,float32,CASCADE,9.377674
cheby1,4,5000,float32,CASCADE,9.30248
cheby1,4,5000,float32,CASCADE,9.330155
cheby1,4,5000,float32,CASCADE,9.322862
cheby1,4,5000,float32,CASCADE,9.374881
cheby1,4,5000,float32,CASCADE,9.359833
cheby1,4,5000,float32,CASCADE,9.313006
cheby1,4,5000,float32,CASCADE,9.382677
cheby1,4,5000,float32,CASCADE,9.313821
cheby1,4,5000,float32,CASCADE,9.353657
cheby1,4,5000,float32,CASCADE,9.38325
cheby1,4,5000,float32,CASCADE,9.270264
