filter_name,type,structure,cutoff,order,signal,MAE
ellip,q12,TDF2,1000,4,impulse,4.21613558e+00
ellip,q12,TDF2,1000,4,rand,2.54320788e+00
ellip,q24,DF1,2000,4,impulse,4.82777846e-05
ellip,q24,DF1,2000,4,rand,1.48114270e-05
ellip,q12,DF1,2000,4,impulse,1.96619434e-01
ellip,q12,DF1,2000,4,rand,4.21892635e-02
ellip,q24,DF2,2000,4,impulse,1.58793459e-01
ellip,q24,DF2,2000,4,rand,1.21392599e+00
ellip,q12,DF2,2000,4,impulse,1.41211757e-02
ellip,q12,DF2,2000,4,rand,3.60684782e-01
ellip,q24,TDF2,2000,4,impulse,4.82777846e-05
ellip,q24,TDF2,2000,4,rand,1.42888326e-05
ellip,q12,TDF2,2000,4,impulse,1.96619434e-01
ellip,q12,TDF2,2000,4,rand,6.04575725e-02
ellip,q24,DF1,5000,4,impulse,1.42953231e-06
ellip,q24,DF1,5000,4,rand,8.35811595e-07
ellip,q12,DF1,5000,4,impulse,5.85669960e-03
ellip,q12,DF1,5000,4,rand,2.52061641e-03
ellip,q24,DF2,5000,4,impulse,4.21005546e-08
ellip,q24,DF2,5000,4,rand,1.37541655e-07
ellip,q12,DF2,5000,4,impulse,2.68320157e+00
ellip,q12,DF2,5000,4,rand,2.19393691e+00
ellip,q24,TDF2,5000,4,impulse,1.42953231e-06
ellip,q24,TDF2,5000,4,rand,6.28264395e-07
ellip,q12,TDF2,5000,4,impulse,5.85669960e-03
ellip,q12,TDF2,5000,4,rand,2.39801124e-03
ellip,q24,DF1,1000,6,impulse,7.78621167e+01
ellip,q24,DF1,1000,6,rand,5.09507843e-02
ellip,q12,DF1,1000,6,impulse,4.23311445e+00
ellip,q12,DF1,1000,6,rand,4.17939758e+00
ellip,q24,DF2,1000,6,impulse,4.03594261e-01
ellip,q24,DF2,1000,6,rand,9.15421779e+01
ellip,q12,DF2,1000,6,impulse,3.14085903e-02
ellip,q12,DF2,1000,6,rand,8.91199056e-01
ellip,q24,TDF2,1000,6,impulse,1.75299284e+01
ellip,q24,TDF2,1000,6,rand,1.87818328e-02
ellip,q12,TDF2,1000,6,impulse,7.99368057e+00
ellip,q12,TDF2,1000,6,rand,7.56338346e+00
ellip,q24,DF1,2000,6,impulse,3.22158282e-03
ellip,q24,DF1,2000,6,rand,5.48087286e-04
ellip,q12,DF1,2000,6,impulse,4.46424274e+00
ellip,q12,DF1,2000,6,rand,4.41072189e+00
ellip,q24,DF2,2000,6,impulse,1.69958570e-01
ellip,q24,DF2,2000,6,rand,9.51587639e+00
ellip,q12,DF2,2000,6,impulse,1.33709018e-02
ellip,q12,DF2,2000,6,rand,4.52390922e-01
ellip,q24,TDF2,2000,6,impulse,3.22158282e-03
ellip,q24,TDF2,2000,6,rand,1.05857637e-03
ellip,q12,TDF2,2000,6,impulse,7.99369184e+00
ellip,q12,TDF2,2000,6,rand,7.67275429e+00
ellip,q24,DF1,5000,6,impulse,3.58281334e-05
ellip,q24,DF1,5000,6,rand,2.84578187e-05
ellip,q12,DF1,5000,6,impulse,7.08746412e+00
ellip,q12,DF1,5000,6,rand,6.58331266e+00
ellip,q24,DF2,5000,6,impulse,2.23501830e+00
ellip,q24,DF2,5000,6,rand,5.84891944e+00
ellip,q12,DF2,5000,6,impulse,5.96322075e+00
ellip,q12,DF2,5000,6,rand,5.57798430e+00
ellip,q24,TDF2,5000,6,impulse,3.58281334e-05
ellip,q24,TDF2,5000,6,rand,1.95705444e-05
ellip,q12,TDF2,5000,6,impulse,7.99391519e+00
ellip,q12,TDF2,5000,6,rand,7.63847190e+00
ellip,q24,DF1,1000,8,impulse,6.71361138e+01
ellip,q24,DF1,1000,8,rand,3.75476064e+01
ellip,q12,DF1,1000,8,impulse,4.23322896e+00
ellip,q12,DF1,1000,8,rand,4.22916748e+00
ellip,q24,DF2,1000,8,impulse,1.09410895e+02
ellip,q24,DF2,1000,8,rand,1.00431918e+02
ellip,q12,DF2,1000,8,impulse,2.39654470e+00
ellip,q12,DF2,1000,8,rand,1.74438381e+00
ellip,q24,TDF2,1000,8,impulse,6.71361139e+01
ellip,q24,TDF2,1000,8,rand,4.21707248e+01
ellip,q12,TDF2,1000,8,impulse,7.99328397e+00
ellip,q12,TDF2,1000,8,rand,7.61233029e+00
ellip,q24,DF1,2000,8,impulse,1.07139803e+02
ellip,q24,DF1,2000,8,rand,3.00074949e-02
ellip,q12,DF1,2000,8,impulse,5.06502918e+00
ellip,q12,DF1,2000,8,rand,4.91584963e+00
ellip,q24,DF2,2000,8,impulse,1.10756721e+02
ellip,q24,DF2,2000,8,rand,3.92337269e+01
ellip,q12,DF2,2000,8,impulse,6.73541064e+00
ellip,q12,DF2,2000,8,rand,4.03556333e+00
ellip,q24,TDF2,2000,8,impulse,3.39678104e+01
ellip,q24,TDF2,2000,8,rand,1.62466683e-01
ellip,q12,TDF2,2000,8,impulse,7.99331460e+00
ellip,q12,TDF2,2000,8,rand,7.49520505e+00
ellip,q24,DF1,5000,8,impulse,1.46720094e-02
ellip,q24,DF1,5000,8,rand,6.08569476e-04
ellip,q12,DF1,5000,8,impulse,5.66741633e+00
ellip,q12,DF1,5000,8,rand,5.36540665e+00
ellip,q24,DF2,5000,8,impulse,4.89558232e+01
ellip,q24,DF2,5000,8,rand,9.98125216e+01
ellip,q12,DF2,5000,8,impulse,4.45201992e+00
ellip,q12,DF2,5000,8,rand,4.42768232e+00
ellip,q24,TDF2,5000,8,impulse,1.46720094e-02
ellip,q24,TDF2,5000,8,rand,5.95718983e-04
ellip,q12,TDF2,5000,8,impulse,5.99576067e+00
ellip,q12,TDF2,5000,8,rand,4.69339022e+00
bessel,q24,DF1,1000,2,impulse,4.32703059e-06
bessel,q24,DF1,1000,2,rand,1.97742835e-06
bessel,q12,DF1,1000,2,impulse,1.77444455e-02
bessel,q12,DF1,1000,2,rand,6.88934648e-03
bessel,q24,DF2,1000,2,impulse,2.21275999e-09
bessel,q24,DF2,1000,2,rand,2.91589385e-07
bessel,q12,DF2,1000,2,impulse,1.12117215e-05
bessel,q12,DF2,1000,2,rand,7.18180894e-02
bessel,q24,TDF2,1000,2,impulse,4.32703059e-06
bessel,q24,TDF2,1000,2,rand,1.26949221e-06
bessel,q12,TDF2,1000,2,impulse,1.77444455e-02
bessel,q12,TDF2,1000,2,rand,7.15957772e-03
bessel,q24,DF1,2000,2,impulse,9.52312864e-07
bessel,q24,DF1,2000,2,rand,5.38767921e-07
bessel,q12,DF1,2000,2,impulse,4.14198712e-03
bessel,q12,DF1,2000,2,rand,2.48116978e-03
bessel,q24,DF2,2000,2,impulse,1.21958392e-09
bessel,q24,DF2,2000,2,rand,2.90392085e-07
bessel,q12,DF2,2000,2,impulse,3.10181016e-06
bessel,q12,DF2,2000,2,rand,1.78512570e-02
bessel,q24,TDF2,2000,2,impulse,9.52312864e-07
bessel,q24,TDF2,2000,2,rand,5.52898702e-07
bessel,q12,TDF2,2000,2,impulse,4.14198712e-03
bessel,q12,TDF2,2000,2,rand,2.13686851e-03
bessel,q24,DF1,5000,2,impulse,2.97314972e-07
bessel,q24,DF1,5000,2,rand,1.36780529e-07
bessel,q12,DF1,5000,2,impulse,1.21858849e-03
bessel,q12,DF1,5000,2,rand,5.27043192e-04
bessel,q24,DF2,5000,2,impulse,3.01543869e-10
bessel,q24,DF2,5000,2,rand,4.77153530e-08
bessel,q12,DF2,5000,2,impulse,8.15719382e-07
bessel,q12,DF2,5000,2,rand,2.55554851e-04
bessel,q24,TDF2,5000,2,impulse,2.97314972e-07
bessel,q24,TDF2,5000,2,rand,9.14763763e-08
bessel,q12,TDF2,5000,2,impulse,1.21858849e-03
bessel,q12,TDF2,5000,2,rand,3.38457876e-04
bessel,q24,DF1,1000,4,impulse,4.90436796e-04
bessel,q24,DF1,1000,4,rand,1.15041265e-04
bessel,q12,DF1,1000,4,impulse,2.48950277e-04
bessel,q12,DF1,1000,4,rand,8.80861377e-02
bessel,q24,DF2,1000,4,impulse,1.84210193e-02
bessel,q24,DF2,1000,4,rand,6.42260628e-02
bessel,q12,DF2,1000,4,impulse,2.48950277e-04
bessel,q12,DF2,1000,4,rand,2.98163259e-02
bessel,q24,TDF2,1000,4,impulse,4.90436796e-04
bessel,q24,TDF2,1000,4,rand,1.69932348e-04
bessel,q12,TDF2,1000,4,impulse,2.48950277e-04
bessel,q12,TDF2,1000,4,rand,2.35980087e-02
bessel,q24,DF1,2000,4,impulse,3.63241390e-05
bessel,q24,DF1,2000,4,rand,7.95060931e-06
bessel,q12,DF1,2000,4,impulse,1.51058431e-01
bessel,q12,DF1,2000,4,rand,3.21739656e-02
bessel,q24,DF2,2000,4,impulse,1.04993747e-08
bessel,q24,DF2,2000,4,rand,1.33855577e-01
bessel,q12,DF2,2000,4,impulse,1.32866187e-02
bessel,q12,DF2,2000,4,rand,9.92222811e-02
bessel,q24,TDF2,2000,4,impulse,3.63241390e-05
bessel,q24,TDF2,2000,4,rand,7.93961261e-06
bessel,q12,TDF2,2000,4,impulse,1.51058431e-01
bessel,q12,TDF2,2000,4,rand,3.18658720e-02
bessel,q24,DF1,5000,4,impulse,1.36940645e-06
bessel,q24,DF1,5000,4,rand,5.11771397e-07
bessel,q12,DF1,5000,4,impulse,5.36663603e-03
bessel,q12,DF1,5000,4,rand,1.92238405e-03
bessel,q24,DF2,5000,4,impulse,1.22697548e-09
bessel,q24,DF2,5000,4,rand,4.34775303e-07
bessel,q12,DF2,5000,4,impulse,2.42681756e-06
bessel,q12,DF2,5000,4,rand,1.05884676e-01
bessel,q24,TDF2,5000,4,impulse,1.36940645e-06
bessel,q24,TDF2,5000,4,rand,7.42398061e-07
bessel,q12,TDF2,5000,4,impulse,5.36663603e-03
bessel,q12,TDF2,5000,4,rand,2.31774934e-03
bessel,q24,DF1,1000,6,impulse,4.65373738e-02
bessel,q24,DF1,1000,6,rand,4.30139943e-03
bessel,q12,DF1,1000,6,impulse,2.48452652e-04
bessel,q12,DF1,1000,6,rand,6.89274739e-02
bessel,q24,DF2,1000,6,impulse,5.18125344e-04
bessel,q24,DF2,1000,6,rand,4.45391934e-02
bessel,q12,DF2,1000,6,impulse,2.48452652e-04
bessel,q12,DF2,1000,6,rand,2.94656417e-02
bessel,q24,TDF2,1000,6,impulse,4.65373738e-02
bessel,q24,TDF2,1000,6,rand,8.38212192e-03
bessel,q12,TDF2,1000,6,impulse,2.48452652e-04
bessel,q12,TDF2,1000,6,rand,6.62827394e-02
bessel,q24,DF1,2000,6,impulse,9.53216489e-04
bessel,q24,DF1,2000,6,rand,1.72313526e-04
bessel,q12,DF1,2000,6,impulse,2.48884767e-04
bessel,q12,DF1,2000,6,rand,1.05711534e-01
bessel,q24,DF2,2000,6,impulse,1.82279448e-02
bessel,q24,DF2,2000,6,rand,6.87295903e-02
bessel,q12,DF2,2000,6,impulse,2.48884767e-04
bessel,q12,DF2,2000,6,rand,1.15575835e-01
bessel,q24,TDF2,2000,6,impulse,9.53216489e-04
bessel,q24,TDF2,2000,6,rand,2.13541492e-04
bessel,q12,TDF2,2000,6,impulse,2.48884767e-04
bessel,q12,TDF2,2000,6,rand,1.05370401e-01
bessel,q24,DF1,5000,6,impulse,7.80776508e-06
bessel,q24,DF1,5000,6,rand,1.90909585e-06
bessel,q12,DF1,5000,6,impulse,2.97329558e-02
bessel,q12,DF1,5000,6,rand,8.08357822e-03
bessel,q24,DF2,5000,6,impulse,1.10609795e-08
bessel,q24,DF2,5000,6,rand,1.55182124e-06
bessel,q12,DF2,5000,6,impulse,1.14020647e-02
bessel,q12,DF2,5000,6,rand,1.47569531e-01
bessel,q24,TDF2,5000,6,impulse,7.80776508e-06
bessel,q24,TDF2,5000,6,rand,2.59904590e-06
bessel,q12,TDF2,5000,6,impulse,2.97329558e-02
bessel,q12,TDF2,5000,6,rand,7.43704251e-03
bessel,q24,DF1,1000,8,impulse,2.46980330e-04
bessel,q24,DF1,1000,8,rand,2.27729070e-02
bessel,q12,DF1,1000,8,impulse,2.46980330e-04
bessel,q12,DF1,1000,8,rand,8.27815211e-02
bessel,q24,DF2,1000,8,impulse,2.46980329e-04
bessel,q24,DF2,1000,8,rand,4.71635410e-02
bessel,q12,DF2,1000,8,impulse,2.46980329e-04
bessel,q12,DF2,1000,8,rand,6.01129971e-02
bessel,q24,TDF2,1000,8,impulse,2.46980329e-04
bessel,q24,TDF2,1000,8,rand,2.22237080e-02
bessel,q12,TDF2,1000,8,impulse,2.46980329e-04
bessel,q12,TDF2,1000,8,rand,5.61416065e-02
bessel,q24,DF1,2000,8,impulse,2.20466066e-02
bessel,q24,DF1,2000,8,rand,3.05669938e-03
bessel,q12,DF1,2000,8,impulse,2.47463415e-04
bessel,q12,DF1,2000,8,rand,6.36612237e-02
bessel,q24,DF2,2000,8,impulse,3.08821060e-04
bessel,q24,DF2,2000,8,rand,8.09701393e-02
bessel,q12,DF2,2000,8,impulse,2.47463415e-04
bessel,q12,DF2,2000,8,rand,6.72140593e-02
bessel,q24,TDF2,2000,8,impulse,2.20466066e-02
bessel,q24,TDF2,2000,8,rand,3.92013391e-03
bessel,q12,TDF2,2000,8,impulse,2.47463415e-04
bessel,q12,TDF2,2000,8,rand,7.32773881e-02
bessel,q24,DF1,5000,8,impulse,3.55251549e-05
bessel,q24,DF1,5000,8,rand,9.65401869e-06
bessel,q12,DF1,5000,8,impulse,6.74943531e+00
bessel,q12,DF1,5000,8,rand,6.07626687e+00
bessel,q24,DF2,5000,8,impulse,5.38294213e-02
bessel,q24,DF2,5000,8,rand,2.02954044e-01
bessel,q12,DF2,5000,8,impulse,3.24535501e-03
bessel,q12,DF2,5000,8,rand,1.53680820e-01
bessel,q24,TDF2,5000,8,impulse,3.55251549e-05
bessel,q24,TDF2,5000,8,rand,7.44762438e-06
bessel,q12,TDF2,5000,8,impulse,7.98531150e+00
bessel,q12,TDF2,5000,8,rand,7.38422524e+00
butter,q24,CASCADE,1000,2,impulse,3.41638698e-09
butter,q24,CASCADE,1000,2,rand,8.59651967e-07
butter,q12,CASCADE,1000,2,impulse,3.78223896e-06
butter,q12,CASCADE,1000,2,rand,5.18959268e-02
butter,q24,CASCADE,2000,2,impulse,6.74536859e-10
butter,q24,CASCADE,2000,2,rand,4.72402261e-08
butter,q12,CASCADE,2000,2,impulse,5.06611801e-06
butter,q12,CASCADE,2000,2,rand,4.49904665e-02
butter,q24,CASCADE,5000,2,impulse,5.11182776e-10
butter,q24,CASCADE,5000,2,rand,1.50092859e-07
butter,q12,CASCADE,5000,2,impulse,1.18727507e-06
butter,q12,CASCADE,5000,2,rand,4.88116469e-04
butter,q24,CASCADE,1000,4,impulse,1.44638055e-05
butter,q24,CASCADE,1000,4,rand,1.95982604e-04
butter,q12,CASCADE,1000,4,impulse,3.17538625e-04
butter,q12,CASCADE,1000,4,rand,7.02829365e-02
butter,q24,CASCADE,2000,4,impulse,4.01533759e-06
butter,q24,CASCADE,2000,4,rand,2.16014758e-05
butter,q12,CASCADE,2000,4,impulse,1.06280780e-02
butter,q12,CASCADE,2000,4,rand,1.31860342e-01
butter,q24,CASCADE,5000,4,impulse,3.60999883e-07
butter,q24,CASCADE,5000,4,rand,9.26042461e-07
butter,q12,CASCADE,5000,4,impulse,1.47286884e-03
butter,q12,CASCADE,5000,4,rand,5.14203729e-03
butter,q24,CASCADE,1000,6,impulse,3.38556488e-03
butter,q24,CASCADE,1000,6,rand,3.29293726e-03
butter,q12,CASCADE,1000,6,impulse,3.61509991e-04
butter,q12,CASCADE,1000,6,rand,1.00410778e-01
butter,q24,CASCADE,2000,6,impulse,2.80856483e-04
butter,q24,CASCADE,2000,6,rand,1.32738459e-03
butter,q12,CASCADE,2000,6,impulse,3.63210259e-04
butter,q12,CASCADE,2000,6,rand,1.29994411e-01
butter,q24,CASCADE,5000,6,impulse,9.46847202e-06
butter,q24,CASCADE,5000,6,rand,7.46897405e-06
butter,q12,CASCADE,5000,6,impulse,3.00662861e-02
butter,q12,CASCADE,5000,6,rand,7.34169196e-02
butter,q24,CASCADE,1000,8,impulse,3.99816444e-04
butter,q24,CASCADE,1000,8,rand,7.37843671e-02
butter,q12,CASCADE,1000,8,impulse,3.99816444e-04
butter,q12,CASCADE,1000,8,rand,3.52674370e-02
butter,q24,CASCADE,2000,8,impulse,1.85212736e-02
butter,q24,CASCADE,2000,8,rand,6.68394972e-02
butter,q12,CASCADE,2000,8,impulse,4.02015193e-04
butter,q12,CASCADE,2000,8,rand,1.19232139e-01
butter,q24,CASCADE,5000,8,impulse,1.59781752e-04
butter,q24,CASCADE,5000,8,rand,1.30352778e-04
butter,q12,CASCADE,5000,8,impulse,4.15177055e-04
butter,q12,CASCADE,5000,8,rand,1.54451547e-01
cheby1,q24,CASCADE,1000,2,impulse,4.43058788e-09
cheby1,q24,CASCADE,1000,2,rand,6.86435100e-07
cheby1,q12,CASCADE,1000,2,impulse,5.42685104e-06
cheby1,q12,CASCADE,1000,2,rand,9.95914979e-02
cheby1,q24,CASCADE,2000,2,impulse,1.43010896e-09
cheby1,q24,CASCADE,2000,2,rand,2.05983308e-07
cheby1,q12,CASCADE,2000,2,impulse,5.29788262e-06
cheby1,q12,CASCADE,2000,2,rand,6.48152899e-02
cheby1,q24,CASCADE,5000,2,impulse,4.98525189e-10
cheby1,q24,CASCADE,5000,2,rand,7.32468779e-08
cheby1,q12,CASCADE,5000,2,impulse,1.19256376e-06
cheby1,q12,CASCADE,5000,2,rand,3.41391315e-04
cheby1,q24,CASCADE,1000,4,impulse,2.02763915e-05
cheby1,q24,CASCADE,1000,4,rand,2.05401563e-04
cheby1,q12,CASCADE,1000,4,impulse,4.00436995e-04
cheby1,q12,CASCADE,1000,4,rand,5.98243721e-02
cheby1,q24,CASCADE,2000,4,impulse,3.21921786e-07
cheby1,q24,CASCADE,2000,4,rand,4.71453026e-05
cheby1,q12,CASCADE,2000,4,impulse,4.01911916e-04
cheby1,q12,CASCADE,2000,4,rand,9.85873092e-02
cheby1,q24,CASCADE,5000,4,impulse,2.37704184e-08
cheby1,q24,CASCADE,5000,4,rand,3.62995834e-06
cheby1,q12,CASCADE,5000,4,impulse,2.21038688e-03
cheby1,q12,CASCADE,5000,4,rand,1.19869587e-02
cheby1,q24,CASCADE,1000,6,impulse,4.98266982e-04
cheby1,q24,CASCADE,1000,6,rand,6.25990224e-02
cheby1,q12,CASCADE,1000,6,impulse,4.98266982e-04
cheby1,q12,CASCADE,1000,6,rand,9.83054854e-02
cheby1,q24,CASCADE,2000,6,impulse,5.60204696e-04
cheby1,q24,CASCADE,2000,6,rand,9.91884630e-03
cheby1,q12,CASCADE,2000,6,impulse,4.99613672e-04
cheby1,q12,CASCADE,2000,6,rand,9.19683479e-02
cheby1,q24,CASCADE,5000,6,impulse,8.04186923e-06
cheby1,q24,CASCADE,5000,6,rand,6.24893810e-05
cheby1,q12,CASCADE,5000,6,impulse,5.13320760e-04
cheby1,q12,CASCADE,5000,6,rand,2.37730443e-01
cheby1,q24,CASCADE,1000,8,impulse,5.85824434e-04
cheby1,q24,CASCADE,1000,8,rand,6.48303580e-02
cheby1,q12,CASCADE,1000,8,impulse,5.85824434e-04
cheby1,q12,CASCADE,1000,8,rand,8.69555723e-02
cheby1,q24,CASCADE,2000,8,impulse,5.87761601e-04
cheby1,q24,CASCADE,2000,8,rand,6.82520014e-02
cheby1,q12,CASCADE,2000,8,impulse,5.87761601e-04
cheby1,q12,CASCADE,2000,8,rand,1.02005092e-01
cheby1,q24,CASCADE,5000,8,impulse,9.74462990e-04
cheby1,q24,CASCADE,5000,8,rand,2.91939151e-03
cheby1,q12,CASCADE,5000,8,impulse,6.05210827e-04
cheby1,q12,CASCADE,5000,8,rand,1.80110516e-01
cheby2,q24,CASCADE,1000,2,impulse,5.78797903e-08
cheby2,q24,CASCADE,1000,2,rand,1.84368333e-07
cheby2,q12,CASCADE,1000,2,impulse,2.44020765e-04
cheby2,q12,CASCADE,1000,2,rand,3.34161232e-01
cheby2,q24,CASCADE,2000,2,impulse,5.90098101e-08
cheby2,q24,CASCADE,2000,2,rand,1.57662137e-07
cheby2,q12,CASCADE,2000,2,impulse,2.43068642e-04
cheby2,q12,CASCADE,2000,2,rand,3.42476792e-04
cheby2,q24,CASCADE,5000,2,impulse,5.92523224e-08
cheby2,q24,CASCADE,5000,2,rand,8.79793565e-08
cheby2,q12,CASCADE,5000,2,impulse,1.75462522e-06
cheby2,q12,CASCADE,5000,2,rand,2.31222731e-04
cheby2,q24,CASCADE,1000,4,impulse,5.36412305e-08
cheby2,q24,CASCADE,1000,4,rand,1.06511802e-06
cheby2,q12,CASCADE,1000,4,impulse,6.58635348e-04
cheby2,q12,CASCADE,1000,4,rand,8.09521635e-02
cheby2,q24,CASCADE,2000,4,impulse,5.01462669e-08
cheby2,q24,CASCADE,2000,4,rand,1.96819334e-07
cheby2,q12,CASCADE,2000,4,impulse,2.14259717e-04
cheby2,q12,CASCADE,2000,4,rand,6.98666424e-02
cheby2,q24,CASCADE,5000,4,impulse,4.18329631e-08
cheby2,q24,CASCADE,5000,4,rand,7.10376355e-08
cheby2,q12,CASCADE,5000,4,impulse,1.66666835e-04
cheby2,q12,CASCADE,5000,4,rand,2.87691624e-04
cheby2,q24,CASCADE,1000,6,impulse,6.85300237e-08
cheby2,q24,CASCADE,1000,6,rand,3.22819742e-07
cheby2,q12,CASCADE,1000,6,impulse,6.43262970e-04
cheby2,q12,CASCADE,1000,6,rand,8.52871589e-02
cheby2,q24,CASCADE,2000,6,impulse,4.43335814e-08
cheby2,q24,CASCADE,2000,6,rand,9.49596146e-08
cheby2,q12,CASCADE,2000,6,impulse,9.79446372e-05
cheby2,q12,CASCADE,2000,6,rand,1.64789136e-01
cheby2,q24,CASCADE,5000,6,impulse,1.02429927e-07
cheby2,q24,CASCADE,5000,6,rand,1.22970976e-07
cheby2,q12,CASCADE,5000,6,impulse,2.39506232e-04
cheby2,q12,CASCADE,5000,6,rand,9.38841825e-03
cheby2,q24,CASCADE,1000,8,impulse,4.58833473e-08
cheby2,q24,CASCADE,1000,8,rand,6.74338173e-07
cheby2,q12,CASCADE,1000,8,impulse,4.64741553e-04
cheby2,q12,CASCADE,1000,8,rand,1.14405813e-01
cheby2,q24,CASCADE,2000,8,impulse,3.52672358e-08
cheby2,q24,CASCADE,2000,8,rand,4.77069365e-07
cheby2,q12,CASCADE,2000,8,impulse,2.73366851e-04
cheby2,q12,CASCADE,2000,8,rand,1.23569317e-01
cheby2,q24,CASCADE,5000,8,impulse,1.53260504e-08
cheby2,q24,CASCADE,5000,8,rand,2.08579452e-07
cheby2,q12,CASCADE,5000,8,impulse,2.12425971e-04
cheby2,q12,CASCADE,5000,8,rand,4.69804530e-04
ellip,q24,CASCADE,1000,2,impulse,2.77373017e-09
ellip,q24,CASCADE,1000,2,rand,1.00136756e-07
ellip,q12,CASCADE,1000,2,impulse,1.23239941e-05
ellip,q12,CASCADE,1000,2,rand,1.11243352e-01
ellip,q24,CASCADE,2000,2,impulse,3.62472967e-08
ellip,q24,CASCADE,2000,2,rand,2.89693276e-07
ellip,q12,CASCADE,2000,2,impulse,1.47952190e-04
ellip,q12,CASCADE,2000,2,rand,9.22011826e-02
ellip,q24,CASCADE,5000,2,impulse,6.19555885e-10
ellip,q24,CASCADE,5000,2,rand,5.59158725e-08
ellip,q12,CASCADE,5000,2,impulse,1.32912310e-06
ellip,q12,CASCADE,5000,2,rand,4.10363634e-04
ellip,q24,CASCADE,1000,4,impulse,4.84677287e-08
ellip,q24,CASCADE,1000,4,rand,5.85379083e-07
ellip,q12,CASCADE,1000,4,impulse,6.40990287e-04
ellip,q12,CASCADE,1000,4,rand,1.09314983e-01
ellip,q24,CASCADE,2000,4,impulse,4.96226503e-08
ellip,q24,CASCADE,2000,4,rand,8.05711222e-08
ellip,q12,CASCADE,2000,4,impulse,2.00712774e-04
ellip,q12,CASCADE,2000,4,rand,7.59697258e-02
ellip,q24,CASCADE,5000,4,impulse,5.99672034e-08
ellip,q24,CASCADE,5000,4,rand,6.73985673e-08
ellip,q12,CASCADE,5000,4,impulse,2.44838373e-04
ellip,q12,CASCADE,5000,4,rand,2.61791317e-04
ellip,q24,CASCADE,1000,6,impulse,1.02128922e-07
ellip,q24,CASCADE,1000,6,rand,9.05069823e-07
ellip,q12,CASCADE,1000,6,impulse,8.26050430e-04
ellip,q12,CASCADE,1000,6,rand,6.84107782e-02
ellip,q24,CASCADE,2000,6,impulse,6.14003331e-08
ellip,q24,CASCADE,2000,6,rand,5.57253205e-07
ellip,q12,CASCADE,2000,6,impulse,2.36385904e-04
ellip,q12,CASCADE,2000,6,rand,8.06810173e-02
ellip,q24,CASCADE,5000,6,impulse,3.58294993e-08
ellip,q24,CASCADE,5000,6,rand,7.75218315e-08
ellip,q12,CASCADE,5000,6,impulse,5.72555413e-05
ellip,q12,CASCADE,5000,6,rand,5.36893182e-04
ellip,q24,CASCADE,1000,8,impulse,7.72633249e-08
ellip,q24,CASCADE,1000,8,rand,5.88142792e-07
ellip,q12,CASCADE,1000,8,impulse,7.01674357e-04
ellip,q12,CASCADE,1000,8,rand,5.19410392e-02
ellip,q24,CASCADE,2000,8,impulse,5.08709027e-08
ellip,q24,CASCADE,2000,8,rand,2.92538019e-07
ellip,q12,CASCADE,2000,8,impulse,2.26676069e-04
ellip,q12,CASCADE,2000,8,rand,9.40120969e-02
ellip,q24,CASCADE,5000,8,impulse,4.98800954e-08
ellip,q24,CASCADE,5000,8,rand,5.23201628e-08
ellip,q12,CASCADE,5000,8,impulse,1.70843818e-04
ellip,q12,CASCADE,5000,8,rand,6.29251860e-04
bessel,q24,CASCADE,1000,2,impulse,2.21275999e-09
bessel,q24,CASCADE,1000,2,rand,3.95243429e-07
bessel,q12,CASCADE,1000,2,impulse,1.12117215e-05
bessel,q12,CASCADE,1000,2,rand,9.66999505e-02
bessel,q24,CASCADE,2000,2,impulse,1.21958392e-09
bessel,q24,CASCADE,2000,2,rand,2.49189429e-07
bessel,q12,CASCADE,2000,2,impulse,3.10181016e-06
bessel,q12,CASCADE,2000,2,rand,2.77051075e-02
bessel,q24,CASCADE,5000,2,impulse,3.01543869e-10
bessel,q24,CASCADE,5000,2,rand,4.15744338e-08
bessel,q12,CASCADE,5000,2,impulse,8.15719382e-07
bessel,q12,CASCADE,5000,2,rand,2.31949514e-04
bessel,q24,CASCADE,1000,4,impulse,1.69720501e-05
bessel,q24,CASCADE,1000,4,rand,1.71670173e-04
bessel,q12,CASCADE,1000,4,impulse,2.48950277e-04
bessel,q12,CASCADE,1000,4,rand,7.13578491e-02
bessel,q24,CASCADE,2000,4,impulse,3.57700281e-06
bessel,q24,CASCADE,2000,4,rand,1.11394410e-05
bessel,q12,CASCADE,2000,4,impulse,2.68467591e-02
bessel,q12,CASCADE,2000,4,rand,6.17562685e-02
bessel,q24,CASCADE,5000,4,impulse,6.22014070e-09
bessel,q24,CASCADE,5000,4,rand,1.33732730e-06
bessel,q12,CASCADE,5000,4,impulse,3.65224969e-03
bessel,q12,CASCADE,5000,4,rand,1.52246023e-03
bessel,q24,CASCADE,1000,6,impulse,3.44746972e-03
bessel,q24,CASCADE,1000,6,rand,5.04486538e-02
bessel,q12,CASCADE,1000,6,impulse,2.48452652e-04
bessel,q12,CASCADE,1000,6,rand,4.70930889e-02
bessel,q24,CASCADE,2000,6,impulse,2.34060715e-04
bessel,q24,CASCADE,2000,6,rand,6.50981410e-04
bessel,q12,CASCADE,2000,6,impulse,2.48884767e-04
bessel,q12,CASCADE,2000,6,rand,7.76445712e-02
bessel,q24,CASCADE,5000,6,impulse,9.39216487e-06
bessel,q24,CASCADE,5000,6,rand,8.23943985e-06
bessel,q12,CASCADE,5000,6,impulse,3.75708963e-02
